Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
"The Integrated Sensing and Communication Revolution for 6G: Vision, Techniques, and Applications",N. González-Prelcic; M. Furkan Keskin; O. Kaltiokallio; M. Valkama; D. Dardari; X. Shen; Y. Shen; M. Bayraktar; H. Wymeersch,"Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA, USA; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Unit of Electrical Engineering, Tampere University, Tampere, Finland; Unit of Electrical Engineering, Tampere University, Tampere, Finland; Department of Electrical, Electronic, and Information Engineering “Guglielmo Marconi,”, University of Bologna, Bologna, Italy; Department of Electronic Engineering and Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering and Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA, USA; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden",Proceedings of the IEEE,29 Oct 2024,2024,112,7.0,676,723,"Future wireless networks will integrate sensing, learning, and communication to provide new services beyond communication and to become more resilient. Sensors at the network infrastructure, sensors on the user equipment (UE), and the sensing capability of the communication signal itself provide a new source of data that connects the physical and radio frequency (RF) environments. A wireless network that harnesses all these sensing data can not only enable additional sensing services but also become more resilient to channel-dependent effects such as blockage and better support adaptation in dynamic environments as networks reconfigure. In this article, we provide a vision for integrated sensing and communication (ISAC) networks and an overview of how signal processing, optimization, and machine learning (ML) techniques can be leveraged to make them a reality in the context of 6G. We also include some examples of the performance of several of these strategies when evaluated using a simulation framework based on a combination of ray-tracing measurements and mathematical models that mix the digital and physical worlds.",1558-2256,,10.1109/JPROC.2024.3397609,"National Science Foundation(grant numbers:2147955); Federal Agency and Industry Partners through the Resilient and Intelligent NextG Systems (RINGS) Program; Samsung Research America; Toyota Motor North America; Vetenskapsrådet(grant numbers:VR 2022-03007); Hexa-X-II; European Union’s (EU) Horizon Europe Research and Innovation Programme(grant numbers:101095759); Academy of Finland(grant numbers:352754,359095); Business Finland through the “6G–ISAC” Project; HORIZON-JU-SNS-2022 Project TIMES(grant numbers:101096307); Italian National Recovery and Resilience Plan (NRRP) of NextGenerationEU, partnership on “Telecommunications of the Future” (Program “RESTART’); EU(grant numbers:PE00000001); National Natural Science Foundation of China(grant numbers:62271285); Shanghai AI Laboratory; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10536135,Distributed joint sensing and communication (S&C); integrated sensing and communications (ISACs);monostatic sensing;near-field ISAC;radio positioning;radio simultaneous localization and mapping (SLAM);reconfigurable intelligent surface (RIS)-aided localization;sensing-aided communication,Sensors;6G mobile communication;Industries;Signal processing algorithms;Wireless networks;Surveys;Simultaneous localization and mapping;Radio frequency;Integrated sensing and communication;Machine learning;Optimization;Ray tracing;Mathematical models,,5.0,,307.0,IEEE,22 May 2024,,,IEEE,IEEE Journals
Enhancing UAV Network Efficiency through 6G+ Enabled Federated Learning Algorithms and Energy optimization Techniques,A. Andreou; C. X. Mavromoustakis; J. M. Batalla; E. Markakis; A. Bourdena; G. Mastorakis; H. Song,"Department of Computer Science, University of Nicosia, Nicosia, Cyprus; Department of Computer Science, University of Nicosia, Nicosia, Cyprus; Warsaw University of Technology, Warsaw, Poland; Warsaw University of Technology, Warsaw, Poland; Department of Electrical and Computer Engineering, Hellenic Mediterranean University, Heraklion, Crete, Greece; Department of Management Science and Technology, Hellenic Mediterranean University, Agios Nikolaos, Crete, Greece; Department of Information Systems, University of Maryland, Baltimore, MD, USA",2024 International Wireless Communications and Mobile Computing (IWCMC),17 Jul 2024,2024,,,192,197,"This study presents an innovative approach to enhancing the efficiency of Unmanned Aerial Vehicles (UAV) in IoT networks. Employing UAVs as flying relays focuses on their role in data collection and support for terrestrial cellular networks. The central innovation lies in the application of Federated Learning (FL), which processes data while ensuring user privacy and reducing communication overhead. Addressing the challenge of UAVs’ limited battery life, which restricts sustained FL operations, we introduce the Enhanced UAV Network optimization Algorithm with Adaptive Spatial Play (ENUO-ASP). ENUOASP incorporates a modified Particle Swarm optimization (PSO) technique to determine optimal UAV placements, enhancing data collection by focusing on the Signal-to-Interference Ratio (SINR). Additionally, the paper utilizes the Deep Deterministic Policy Gradient (DDPG) method for dynamic resource allocation, optimizing energy consumption and reducing link latency between the UAV network and users. The findings indicate that the ENUO algorithm outperforms existing methods by achieving higher data rates and balanced SINR. Furthermore, the ASP resource allocation strategy improves FL execution, significantly lowering latency and energy use. This research contributes to the UAV-enabled communication field, offering a more efficient and performance-driven solution for advanced IoT applications.",2376-6506,979-8-3503-6126-1,10.1109/IWCMC61514.2024.10592391,Research and Development; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592391,UAV;deep RL;Resource Allocation;IoT;Network Coverage optimization;Federated Learning,Wireless communication;Technological innovation;Federated learning;Heuristic algorithms;Interference;Autonomous aerial vehicles;Resource management,,,,16.0,IEEE,17 Jul 2024,,,IEEE,IEEE Conferences
Data Service Maximization in Space-Air-Ground Integrated 6G Networks,N. Nway Ei; K. Kim; Y. Kyaw Tun; Z. Han; C. S. Hong,"Department of Computer Science and Engineering, Kyung Hee University, Yongin, Gyeonggi, South Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin, Gyeonggi, South Korea; Department of Electronic Systems, Aalborg University, Copenhagen, Denmark; Department of Computer Science and Engineering, Kyung Hee University, Yongin, Gyeonggi, South Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin, Gyeonggi, South Korea",IEEE Communications Letters,12 Nov 2024,2024,28,11.0,2598,2602,"Integrating terrestrial and non-terrestrial networks has emerged as a promising paradigm to fulfill the constantly growing demand for connectivity, low transmission delay, and quality of services (QoS). This integration brings together the strengths of the reliability of terrestrial networks, broad coverage and service continuity of non-terrestrial networks like low earth orbit satellites (LEOSats), etc. In this work, we study a data service maximization problem in space-air-ground integrated network (SAGIN) where the ground base stations (GBSs) and LEOSats cooperatively serve the coexisting aerial users (AUs) and ground users (GUs). Then, by considering the spectrum scarcity, interference, and QoS requirements of the users, we jointly optimize the user association, AU’s trajectory, and power allocation. To address the formulated mixed-integer non-convex problem, we decompose it into two subproblems: 1) user association problem and 2) trajectory and power allocation problem. We formulate the user association problem as a binary integer programming problem and solve it by using the Gurobi optimizer. Meanwhile, the trajectory and power allocation problem is solved by the deep deterministic policy gradient (DDPG) method to cope with the problem’s non-convexity and dynamic network environments. Then, the two subproblems are alternately solved by the proposed block coordinate descent algorithm. By comparing with the baselines in the existing literature, extensive simulations are conducted to evaluate the performance of the proposed framework.",1558-2558,,10.1109/LCOMM.2024.3465500,Institute of Information & communications Technology Planning & Evaluation (IITP) grant funded by the Korea government (MSIT) (Evolvable Deep Learning Model Generation Platform for Edge Computing)(grant numbers:2019-0-01287); National Research Foundation of Korea (NRF) grant funded by MSIT(grant numbers:RS-2023-00207816); IITP grant funded by MSIT (Artificial Intelligence Innovation Hub)(grant numbers:2021-0-02068); IITP grant funded by MSIT(grant numbers:RS-2022-00155911); Artificial Intelligence Convergence Innovation Human Resources Development (Kyung Hee University)) and under the ITRC (Information Technology Research Center)(grant numbers:IITP-2023-RS-2023-00258649); IITP; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10685484,Space-air-ground integrated network (SAGIN);low earth orbit satellites (LEOSats);aerial users (AUs);deep deterministic policy gradient (DDPG),Resource management;Trajectory;Interference;Quality of service;Satellite broadcasting;Space-air-ground integrated networks;Gold,,,,13.0,IEEE,23 Sep 2024,,,IEEE,IEEE Journals
Digital Twin in 6G: Embracing Comprehensive Network Intelligence,J. Zheng; T. H. Luan; Y. Zhang; G. Li; Z. Su; W. Wu,"Xidian University, China; Xidian University, China; Northwestern Polytechnical University, China; Xidian University, China; Xi'an Jiaotong University, China; Peng Cheng Laboratory, China",IEEE Wireless Communications,11 Dec 2024,2024,31,6.0,94,101,"While 5G has opened the era of the Internet of everything (loE), the 5G cellular systems do not have the pervasive intelligence of devices considered in their original design. In the era of 6G, due to the advance of artificial intelligence (AI), not only have the connected end hosts changed from electronic devices to autonomous AI systems, but also the network equipment (e.g., switches, routers) has the capability of computing and AI. With the three key components of communications, that is, information source, destination, and transmission channel, making fundamental changes to be AI-enabled, the 6G network is destined to be a new communication system of comprehensive AI. In this article, we investigate a practical network framework supported by digital twin (DT) to enable comprehensive AI and facilitate comprehensive network intelligence for 6G. We first introduce the basic concepts of DT and propose a new communication model for 6G. Based on this, a DT-empowered architecture that can fully use the pervasive AI in 6G is proposed with the enabled technologies and promising applications. As a case study, we investigate task offloading in vehicular DT networks, and design an efficient task scheduling mechanism. Finally, open issues are discussed to envision the challenges and opportunities of DT in the future 6G network.",1558-0687,,10.1109/MWC.017.2300604,National Natural Science Foundation of China (NSFC)(grant numbers:62171352); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10638530,,6G mobile communication;Artificial intelligence;5G mobile communication;Cloud computing;Task analysis;Resource management;Digital twins;Internet of Things,,,,13.0,IEEE,16 Aug 2024,,,IEEE,IEEE Magazines
"Joint Task Offloading, Resource Allocation and Model Placement for AI as a Service in 6G Network",Y. Chai; K. Gao; G. Zhang; L. Lu; Q. Li; Y. Zhang,"School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Science and Key Laboratory of Mathematics and Information Networks, Beijing University of Posts and Telecommunications, Beijing, China; Department of Basic Network Technology Research, China Mobile Research Institute, Beijing, China; Department of Basic Network Technology Research, China Mobile Research Institute, Beijing, China; School of Electronic Engineering and Beijing Key Laboratory of Work Safety Intelligent Monitoring, Beijing University of Posts and Telecommunications, Beijing, China",IEEE Transactions on Services Computing,31 Dec 2024,2024,17,6.0,3830,3843,"In the future, 6G network is expected to achieve deep integration of communication and computation, where computation-centric services will be ubiquitous in the network. There are differences in data size, computing power types (CPU/GPU), model complexity, and Quality of Service (QoS) requirements among various CPU computing services and artificial intelligence (AI) services. By providing AI as a Service (AIaaS) in 6G network, the deployment of AI models and the scheduling of task and computing resources can be accelerated. The fundamental challenge lies in the effective amalgamation of the long-term strategy of the model placement problem and the short-term strategy of the task scheduling problem to attain dynamic scheduling and management of tasks and heterogeneous computing resources. A two-timescale optimization method for joint task offloading, computing resource allocation and model placement is proposed in this article. We present an edge-network-cloud framework that configures AIaaS functional units, taking into account the heterogeneous computing requirements and QoS demands of different services. A long-term problem to minimize latency and energy consumption is formulated. To work out the coupled optimization parameters, the problem is decomposed into short-term deterministic sub-problems using Lyapunov optimization. We propose low-complexity algorithms for joint task offloading strategy based on deferred acceptance algorithm, computing resource allocation strategy based on convex optimization, and model placement strategy based on multi-armed bandits. Experimental results demonstrate that our approach outperforms reinforcement learning and other popular optimization algorithms in terms of complexity and effectiveness.",1939-1374,,10.1109/TSC.2024.3451170,Beijing University of Posts and Telecommunications-China Mobile Research Institute Joint Innovation Center; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10654587,6G network;resource allocation;AI as a service (AIaaS);Lyapunov optimization;deferred acceptance algorithm;multi-armed bandit,Task analysis;Computational modeling;Artificial intelligence;Resource management;6G mobile communication;Optimization;Quality of service,,,,29.0,IEEE,28 Aug 2024,,,IEEE,IEEE Journals
Digital Twin for Enhanced Resource Allocation in 6G Non-Terrestrial Networks,H. Al-Hraishawi; M. Alsenwi; J. u. Rehman; E. Lagunas; S. Chatzinotas,NA; NA; NA; NA; NA,IEEE Communications Magazine,,2024,PP,99.0,1,7,"Non-terrestrial networks (NTNs) are poised to play an important role in the future communication landscape, particularly with the advent of 6G technology. This article explores the integration of digital twin (DT) technology with 6G NTNs to enhance resource allocation and network management. We outline the vision and architecture for developing DT-NTNs, discussing key integration challenges such as data freshness, computational power, reliable interconnections, interoperability, and data security procedures. Various enabling technologies are also presented to facilitate integration and overcome these challenges. Moreover, a case study demonstrates the practical application of artificial intelligence (AI) and learning algorithms within DT-NTNs for optimizing network resources. Through these efforts, this article aims to provide insights and guidelines for developing highly intelligent and dynamic non-terrestrial communication systems in the era of 6G technology, particularly by proposing a novel DT-NTN-based resource allocation approach, and demonstrating the effectiveness of AI-driven optimization.",1558-1896,,10.1109/MCOM.001.2400211,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10742580,,Resource management;Real-time systems;Data models;Artificial intelligence;Optimization;Computational modeling;Analytical models;Predictive models;Dynamic scheduling;6G mobile communication,,,,,IEEE,4 Nov 2024,,,IEEE,IEEE Early Access Articles
6GTelMED: Resources Recommendation Framework on 6G-Enabled Distributed Telemedicine Using Edge-AI,S. Thouheed Ahmed; K. Kumari Patil; S. K. S.; R. Kumar Dhanaraj; S. Bhatia Khan; S. Alzahrani; S. Rani,"School of Computing and Information Technology, REVA University, Bengaluru, India; University Industry Interaction Center and the School of Computer Science and Engineering, REVA University, Bengaluru, India; School of Engineering and Technology, CMR University, Bengaluru, India; Symbiosis Institute of Computer Studies and Research, Symbiosis International (Deemed University), Pune, India; School of Science, Engineering and Environment, University of Salford, Salford, U.K.; Management Information System Department, College of Business Administration, King Saud University, Riyadh, Saudi Arabia; Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, India",IEEE Transactions on Consumer Electronics,13 Dec 2024,2024,70,3.0,5524,5532,"Telemedicine infrastructure is enhanced in recent times and applications developed have adopted base-line networking standards according to 4G/5G and LTE. The major challenge in exiting infrastructural setups is higher-latency and exposed privacy of resources and sensitive information. In this manuscript, we have proposed a 6G enabled resource recommendation framework for telemedicine. The framework is developed on the Edge-AI computational principles to cater the needs and demands of medical devices associated in telemedicine. The approach is to customize the network via Distributed Telemedicine Network (DTN) protocol for edge-devices such IoT/IoMT and medical consumers’ calibration on an existing TelMED protocol of dynamic resource allocation. The DTN aims to generate a resource recommendation stack for incoming user demand via 6G spectrum. The edge-AI framework supports resources allocation with minimal latency and delay and improved privacy of data under the operations. The framework further interfaces the Industry 5.0 applications and consumer demands for effective resources allocation, scheduling and monitoring.",1558-4127,,10.1109/TCE.2024.3473291,"Researchers Supporting Program at King Saud University, Riyadh, Saudi Arabia(grant numbers:RSPD2024R867); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10706098,6G;telemedicine;Industry 5.0;resources recommendation;IoT/IoMT;Edge-AI,Telemedicine;6G mobile communication;Resource management;Protocols;Medical services;Servers;Dynamic scheduling;5G mobile communication;Internet of Things;Artificial intelligence,,,,21.0,IEEE,7 Oct 2024,,,IEEE,IEEE Journals
Intellicise model transmission for semantic communication in intelligence-native 6G networks,W. Yining; H. Shujun; X. Xiaodong; M. Rui; L. Haotai; D. Chen; Z. Ping,"State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; Department of Broadband Communication, Peng Cheng Laboratory, Shenzhen 518066, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; State Key Laboratory of Network and Switching Technology, Beijing University of Posts and Telecommunications, Beijing 100876, China; Department of Broadband Communication, Peng Cheng Laboratory, Shenzhen 518066, China",China Communications,22 Jul 2024,2024,21,7.0,95,112,"To facilitate emerging applications and demands of edge intelligence (EI)-empowered 6G networks, model-driven semantic communications have been proposed to reduce transmission volume by deploying artificial intelligence (AI) models that provide abilities of semantic extraction and recovery. Nevertheless, it is not feasible to preload all AI models on resource-constrained terminals. Thus, in-time model transmission becomes a crucial problem. This paper proposes an intellicise model transmission architecture to guarantee the reliable transmission of models for semantic communication. The mathematical relationship between model size and performance is formulated by employing a recognition error function supported with experimental data. We consider the characteristics of wireless channels and derive the closed-form expression of model transmission outage probability (MTOP) over the Rayleigh channel. Besides, we define the effective model accuracy (EMA) to evaluate the model transmission performance of both communication and intelligence. Then we propose a joint model selection and resource allocation (JMSRA) algorithm to maximize the average EMA of all users. Simulation results demonstrate that the average EMA of the JMSRA algorithm outperforms baseline algorithms by about 22%.",1673-5447,,10.23919/JCC.fa.2023-0759.202407,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10606347,edge intelligence (EI);model transmission;outage probability and accuracy;resource allocation;semantic communication,Semantics;Artificial intelligence;Adaptation models;Task analysis;Mathematical models;Data models;Resource management,,,,,,22 Jul 2024,,,IEEE,IEEE Magazines
"Channel Scenario Extensions, Identifications, and Adaptive Modeling for 6G Wireless Communications",W. Zhou; C. -X. Wang; C. Huang; Z. Li; Z. Qian; Z. Lv; Y. Chen,"National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China; Pervasive Communication Research Center, Purple Mountain Laboratories, Nanjing, China; School of Engineering, University of Warwick, Coventry, U.K.",IEEE Internet of Things Journal,21 Feb 2024,2024,11,5.0,7285,7308,"To provide customized high-quality services for all users in the sixth-generation (6G) wireless communication systems, it is fundamental to study all 6G channel scenarios and establish accurate channel models for these scenarios correspondingly. However, the absence of comprehensive 6G scenario categorization and the difficulties of modeling the channels for all scenarios bring huge challenges. In this article, we aim to give a thorough overview of channel scenarios, identification algorithms, and intelligent channel modeling theories. First, different standardized scenario categorization principles are reviewed. A unified and exclusive scenario categorization method is elaborated with detailed 6G scenario definitions. Second, scenario features, feature selection principles, ML-based identification algorithms, as well as data preprocessing methods are surveyed for the benefit of accurate scenario identification. Third, the intelligent scenario adaptive channel modeling theory based on 6GPCM is specified. Statistical properties for industrial IoT and HST scenarios are simulated and compared with those from measurements. Finally, future research directions and challenges are addressed.",2327-4662,,10.1109/JIOT.2023.3315296,"National Natural Science Foundation of China (NSFC)(grant numbers:61960206006,62301364); Fundamental Research Funds for the Central Universities(grant numbers:2242022k60006); Key Technologies Research and Development Program of Jiangsu (Prospective and Key Technologies for Industry)(grant numbers:BE2022067,BE2022067-1); EU H2020 RISE TESTBED2 Project(grant numbers:872172); Young Elite Scientists Sponsorship Program by CAST(grant numbers:2022QNRC001); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10251425,Adaptive channel modeling;industrial Internet of Things (IoT);scenario categorization;scenario identification;sixth-generation (6G),6G mobile communication;Channel models;Wireless communication;Adaptation models;Channel estimation;Standards;Feature extraction,,3.0,,126.0,IEEE,14 Sep 2023,,,IEEE,IEEE Journals
Opportunities for Intelligent Reflecting Surfaces in 6G Empowered V2X Communications,W. U. Khan; A. Mahmood; A. Bozorgchenani; M. A. Jamshed; A. Ranjha; E. Lagunas; H. Pervaiz; S. Chatzinotas; B. Ottersten; P. Popovski,NA; NA; NA; NA; NA; NA; NA; NA; NA; NA,IEEE Internet of Things Magazine,28 Oct 2024,2024,7,6.0,72,79,"The applications of upcoming sixth-generation (6G) empowered vehicle-to-everything (V2X) communications depend heavily on large-scale data exchange with high throughput and ultra-low latency to ensure system reliability and passenger safety. However, in urban and remote areas, signals can be easily blocked by various objects. Moreover, the propagation of signals with ultra-high frequencies, such as millimetre waves and terahertz communications, is severely affected by obstacles. To address these issues, the Intelligent Reflecting Surface (IRS), which consists of nearly passive elements, has gained popularity because of its ability to intelligently reconfigure signal propagation in an energy-efficient manner. Due to the promise of ease of deployment and low cost, IRS has been widely acknowledged as a key technology for both terrestrial and non-terrestrial networks to improve wireless coverage signal strength, physical layer security, positioning accuracy, and reduce latency. This article first describes the introduction of 6G empowered V2X communications and IRS technology. Then, it discusses different use case scenarios of IRS enabled V2X communications and reports recent advances in the existing literature. Next, it focuses our attention on the scenario of vehicular edge computing involving IRS enabled drone communications in order to reduce vehicle computational time via optimal computational and communications resource allocation. Finally, this article highlights current challenges and discusses future perspectives of IRS enabled V2X communications in order to improve current work and spark new ideas.",2576-3199,,10.1109/IOTM.001.2300096,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10614084,,Vehicle-to-everything;6G mobile communication;Drones;Reflection;Energy efficiency;Wireless communication;Optimization,,2.0,,15.0,IEEE,29 Jul 2024,,,IEEE,IEEE Magazines
ETHER: A 6G Architectural Framework for 3D Multi-Layered Networks,K. Ntontin; L. Tomaszewski; J. A. Ruiz-de-Azua; A. Cárdenas; R. P. Centelles; C. . -K. Lin; A. Mesodiakaki; A. Antonopoulos; N. Pappas; M. Fiore; S. Aguilar; S. Watts; P. Harris; A. R. Santiago; F. Lazarakis; M. Calisti; S. Chatzinotas,"SnT, University of Luxembourg, Luxembourg; Orange Polska S.A., Warszawa, Poland; i2CAT Foundation, Barcelona, Spain; i2CAT Foundation, Barcelona, Spain; i2CAT Foundation, Barcelona, Spain; Collins Aerospace, Penrose Wharf Business Centre, Cork, Ireland; Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Nearby Computing, Barcelona, Spain; Dept. of Computer and Information Science, Linköping University, Sweden; Net AI, Scotland, UK; Sateliot, Barcelona, Spain; Avanti Communications, London, UK; Collins Aerospace, Penrose Wharf Business Centre, Cork, Ireland; Ubiwhere, Aveiro, Portugal; National Centre for Scientific Research “Demokritos”, Agia Paraskevi, Greece; Martel Innovate, Dübendorf, Switzerland; SnT, University of Luxembourg, Luxembourg",2024 IEEE Wireless Communications and Networking Conference (WCNC),3 Jul 2024,2024,,,1,6,"Due to the fact that large swathes on Earth still lack broadband communication coverage, especially in remote/rural areas and developing countries, there have been several attempts, starting from 3GPP Release 17, to lay out the architectural amendments needed for the integration of terrestrial networks with their non-terrestrial counterparts. Such attempts have led to recent projects regarding such integration that consider either 5G/5G-Advanced networks or more revolutionary approaches for the forthcoming 6G networks. In this manuscript, we give an overview of the architectural framework, technical innovations, and considered use cases of the Horizon Europe ETHER project.",1558-2612,979-8-3503-0358-2,10.1109/WCNC57260.2024.10570731,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10570731,3D architecture;non-terrestrial networks;artificial intelligence;management and orchestration,6G mobile communication;Earth;Technological innovation;Three-dimensional displays;Europe;Developing countries;Broadband communication,,2.0,,18.0,IEEE,3 Jul 2024,,,IEEE,IEEE Conferences
FedShip: Federated Over-the-Air Learning for Communication-Efficient and Privacy-Aware Smart Shipping in 6G Communications,A. E. Giannopoulos; S. T. Spantideas; M. Zetas; N. Nomikos; P. Trakadas,"Department of Ports Management and Shipping, National and Kapodistrian University of Athens,Psachna, Athens, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens,Psachna, Athens, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens,Psachna, Athens, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens,Psachna, Athens, Greece; Department of Ports Management and Shipping, National and Kapodistrian University of Athens,Psachna, Athens, Greece",IEEE Transactions on Intelligent Transportation Systems,27 Nov 2024,2024,25,12.0,19873,19888,"Maritime and shipping are unambiguously the cornerstones of the global economy and transportation. To improve efficiency, maritime sector activities are focused on the realization of Smart Shipping (SMS), leveraging 6G Communications, Energy Efficiency (EE) and Machine Learning (ML). However, conventional Centralized Machine Learning (CML) cannot be easily applied in the maritime, mainly due to the drawbacks: (i) prohibitive data communication overhead and bandwidth limitations, since CML requires centralization of massive data through transmissions from heterogeneous sources, (ii) excessive energy consumption associated with massive data transfers, (iii) remarkable transmission errors due to harsh propagation conditions, and (iv) data privacy violation, since the data carries sensitive and commercial information. This article proposes a two-fold Federated Learning (FL) scheme (FedShip) to improve the privacy, EE and communication-efficiency of future 6G maritime networks. FedShip uses the Over-the-Air computation (AirComp) principles to exploit the signal superposition property and ensure that local models are accurately and efficiently combined. Using real data regarding the fuel consumption of multiple cargo ships, we compared the FL performance, building multiple timeseries forecasting models, with collaborative ML baselines. AirComp performance was also assessed using simulation data about channel measurements. After optimizing the hyperparameters of the local models, extensive results revealed that: (i) FL shows enhanced fuel prediction accuracy (95.5% relative to the CML), while ensuring data privacy and (ii) AirComp can be adopted to combine the local models with low computation error, offering significant EE and spectrum efficiency improvements, especially when dense 6G scenarios are considered.",1558-0016,,10.1109/TITS.2024.3468383,“Trustworthy and Resilient Decentralized Intelligence for Edge Systems ” Project(grant numbers:101093006); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10707001,6G communications;federated learning;internet of ships;Internet of Things;machine learning;maritime communications;over-the-air computation;smart shipping,Training;Marine vehicles;Biological system modeling;Data models;Fuels;Accuracy;Data privacy;Atmospheric modeling;6G mobile communication;Energy efficiency,,,,53.0,IEEE,7 Oct 2024,,,IEEE,IEEE Journals
Multiagent Deep Deterministic Policy Gradient-Based Computation Offloading and Resource Allocation for ISAC-Aided 6G V2X Networks,B. Hu; W. Zhang; Y. Gao; J. Du; X. Chu,"School of Internet of Things, Xi’an Jiaotong-Liverpool University, Suzhou, China; School of Internet of Things, Xi’an Jiaotong-Liverpool University, Suzhou, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China; Department of Electrical and Electronic Engineering, The University of Sheffield, Sheffield, U.K.",IEEE Internet of Things Journal,8 Oct 2024,2024,11,20.0,33890,33902,"Vehicular communications in future sixth-generation (6G) networks are expected to leverage integrated sensing and communications (ISACs) and mobile edge computing (MEC) techniques. However, the rapid proliferation of vehicle user equipment (V-UE) and the diversity of ISAC-aided and MEC-empowered vehicular communication and computation services demand a more intelligent and efficient resource allocation framework for the next-generation vehicular networks. To address this issue, we propose a comprehensive ISAC-aided vehicle-to-everything (V2X) MEC framework, where the V-UEs can offload their tasks to the edge server collocated at the roadside unit (RSU). We aim to minimize the long-term average total service delay of all the V-UEs by jointly optimizing the offloading decisions of all the V-UEs, the computation resource allocation at the ISAC-aided RSU, the transmission power, and the allocation of resource blocks for all the V-UEs, where the total service delay of a V-UE includes the task processing delay and the transmission delay if the V-UE offloads its task to the RSU. To solve the formulated mixed integer nonlinear programming problem, we design a multiagent deep deterministic policy gradient (MADDPG)-based offloading optimization and resource allocation algorithm (MADDPG-O2RA2). Simulation results demonstrate that our proposed algorithm outperforms the benchmarks in terms of convergence and the long-term average delay among all the V-UEs.",2327-4662,,10.1109/JIOT.2024.3432728,"Xi’an Jiaotong-Liverpool University(grant numbers:RDF-22-02-047,RDF-22-02-099); Natural Science Foundation of China(grant numbers:62271391); Serving Local Special Scientific Research Project of Education Department of Shaanxi Province(grant numbers:21JC032); Innovation Program of Shanghai Municipal Science and Technology Commission(grant numbers:22511103202); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10606449,Computation offloading;deep reinforcement learning (DRL);edge intelligence;integrated sensing and communications (ISACs);resource allocation;vehicle-to-everything (V2X) communications,Resource management;Task analysis;Optimization;Vehicle-to-everything;Delays;Communication networks;Servers,,8.0,,34.0,IEEE,23 Jul 2024,,,IEEE,IEEE Journals
