"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Evolution Toward 6G Multi-Band Wireless Networks: A Resource Management Perspective","M. Rasti; S. K. Taskou; H. Tabassum; E. Hossain","University of Oulu, Finland; Amirkabir University of Technology, Iran; York University, Canada; University of Manitoba, Canada",IEEE Wireless Communications,"17 Oct 2022","2022","29","4","118","125","In this article, we first present the vision, key performance indicators, key enabling techniques (KETs), and services of 6G wireless networks. Then, we highlight a series of general resource management (RM) challenges as well as unique RM challenges corresponding to each KET. The unique RM challenges in 6G necessitate the transformation of existing optimization-based solutions to artificial intelligence/machine learning-empowered solutions. In the sequel, we formulate a joint network selection and subchannel allocation problem for 6G multi-band network that provides both further enhanced mobile broadband (FeMBB) and extreme ultra reliable low latency communication (eURLLC) services to the terrestrial and aerial users. Our solution highlights the efficacy of multi-band network and demonstrates the robustness of dueling deep Q-network in obtaining efficient RM solution with faster convergence rate compared to deep Q-network and double deep Q-network algorithms.","1558-0687","","10.1109/MWC.006.2100536","University of Oulu; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9770093","","6G mobile communication;Resource management;Reliability;Optimization;Broadband communication;5G mobile communication;Convergence","","36","","14","IEEE","5 May 2022","","","IEEE","IEEE Magazines"
"Position-agnostic Algebraic Estimation of 6G V2X MIMO Channels via Unsupervised Learning","L. Cazzella; D. Tagliaferri; M. Mizmizi; M. Matteucci; D. Badini; C. Mazzucco; U. Spagnolini","Politecnico di Milano, Milan, Italy; Politecnico di Milano, Milan, Italy; Politecnico di Milano, Milan, Italy; Politecnico di Milano, Milan, Italy; Huawei Technologies Italia S.r.l., Segrate, Italy; Huawei Technologies Italia S.r.l., Segrate, Italy; Politecnico di Milano, Milan, Italy",2022 IEEE Wireless Communications and Networking Conference (WCNC),"16 May 2022","2022","","","740","745","MIMO systems in the context of 6G Vehicle-to-Everything (V2X) will require an accurate channel knowledge to enable efficient communication. Standard channel estimation techniques, such as Unconstrained Maximum Likelihood (UML), are extremely noisy in massive MIMO settings, while structured approaches, e.g., compressed sensing, are sensitive to hardware impairments. We propose a novel multi-vehicular algebraic channel estimation method for 6G V2X based on unsupervised learning which exploits recurrent vehicle passages in typical urban settings. Multiple training sequences from different vehicle passages are clustered via K-medoids algorithm based on their algebraic similarity to retrieve the MIMO channel eigenmodes, which can be used to improve the channel estimates. Numerical results show the presence of an optimal number of clusters and remarkable benefits of the proposed method in terms of Mean Squared Error (MSE) compared to standard U-ML solution (15 dB less).","1558-2612","978-1-6654-4266-4","10.1109/WCNC51071.2022.9771914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9771914","Algebraic MIMO channel estimation;6G;V2X;Unsupervised learning;Clustering;K-medoids","6G mobile communication;Training;Unified modeling language;Channel estimation;Noise measurement;Vehicle dynamics;MIMO communication","","2","","16","IEEE","16 May 2022","","","IEEE","IEEE Conferences"
"Machine Learning Based MIMO Antenna Arrays Optimization for 5G/6G","M. A. Dubovitskiy","National Research University “Moscow Power Engineering Institute”, Russia",2022 Photonics & Electromagnetics Research Symposium (PIERS),"16 Jun 2022","2022","","","690","696","Utilization of multiple-input multiple-output (MIMO) systems as a means of increasing channel capacity has been an area of increasing consideration in radio communications. This research is important because high-frequency communication using MIMO allows for international communication at long distances using lower power consumption than many other approaches. The objective of this research is to develop and implement software algorithms for the synthesis of MIMO-type arrays, which entail an increase in the efficiency of their operation, including the suppression of side lobes by optimizing their structures, taking into account the interference of electromagnetic waves between neighboring elements, increasing the signal-to-noise ratio (SNR) at the receiver input, increasing the bandwidth of the receiving and transmitting modules of LTE/5G communication systems. Since it is assumed that 6G communication networks will use the terahertz and sub-terahertz frequency ranges and provide a significantly lower level of delay in data transmission than 5G/IMT-2020 networks, the proposed Machine Learning (ML) algorithms should be universal and capable of providing computer-aided design of aperiodic multi-element antenna arrays not only in existing LTE/5G communication systems, but also in the terahertz frequency range.","1559-9450","978-1-6654-6023-1","10.1109/PIERS55526.2022.9793294","Russian Foundation for Basic Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9793294","","Phased arrays;Patents;Analytical models;Machine learning algorithms;Machine learning;Mathematical models;Libraries","","","","13","IEEE","16 Jun 2022","","","IEEE","IEEE Conferences"
"Sixth Generation (6G) Wireless Technology: An Overview, Vision, Challenges and Use Cases","J. Kaur; M. A. Khan","School of Computing, Mathematics and Engineering, Charles Sturt University, Australia; School of Computing, Mathematics and Engineering, Charles Sturt University, Australia",2022 IEEE Region 10 Symposium (TENSYMP),"29 Aug 2022","2022","","","1","6","Sixth Generation (6G) research has already begun in academia and industry since 2019 which is considered as ‘year zero’ for 6G research. The technology is expected to be available for commercial deployment from 2030, following the pattern that every decade a new generation of wireless technology is introduced. Currently, i.e. from 2020, telecom operators around the world has started deploying 5G technology in their networks. There are a number of conceptual papers on 6G and its related technologies available with some research groups working actively on this new wireless communication generation. It is yet to be seen that what benefits 6G will bring for society, however, one thing is sure that Machine Learning and Artificial Intelligence in smart cities will play key roles in 6G technology. Therefore the innovative applications raise the quality of life (QoL) for the citizen by monitoring, analyzing, planning, and executing with the integration of various components. We further anticipate that the sixth generation (6G) of the wireless network should be fully autonomic to deliver the quality of services (QoS) and network performance. In this paper, we review what is the current state-of-the-art in 6G. Our aim is to provide readers a starting point in 6G research and to provide an overview of how 6G will be used to build the applications using cutting-edge technologies-SC, AI and ML. We also conceptualise and identify the role of 6G technology with its vision and future challenges. In addition, we have discussed the availability of 6G at the network and user side, along with various future potential use cases for 6G.","2642-6102","978-1-6654-6658-5","10.1109/TENSYMP54529.2022.9864388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9864388","Sixth Generation (6G);Artificial Intelligence (AI);Machine Learning (ML);Smart Cities (SC);Internet of Things (IoT)","6G mobile communication;5G mobile communication;Smart cities;Wireless networks;Training data;Quality of service;Physical layer","","14","","21","IEEE","29 Aug 2022","","","IEEE","IEEE Conferences"
"HCP: Heterogeneous Computing Platform for Federated Learning Based Collaborative Content Caching Towards 6G Networks","Z. Md. Fadlullah; N. Kato","Computer Science Department, Lakehead University, Thunder Bay, ON, Canada; Graduate School of Information Sciences (GSIS), Tohoku University, Miyagi, Sendai, Japan",IEEE Transactions on Emerging Topics in Computing,"3 Mar 2022","2022","10","1","112","123","A heterogeneous computing architecture is essential to facilitate intelligent network traffic control for a joint computation, communication, and collaborative caching optimization in 6G networks to provide stringent Quality of Experience (QoE) guarantees. In this paper, we consider a 6G integrated aerial-terrestrial network model where Unmanned Aerial Vehicles (UAVs) and terrestrial Remote Radio Heads (RRHs) jointly serve as heterogeneous Base Stations (hgNBs) of a Cloud Radio Access Network (HCRAN) serving different mobile user (UE) types. We propose a distributed heterogeneous computing platform (HCP) across the UAVs and terrestrial Base Stations (BSs) by utilizing their caching and cooperative communication capabilities. In order to preserve the privacy of the content of the UEs, we propose a 2-stage federated learning algorithm among the UEs, UAVs/BSs, and HCP to collaboratively predict the content caching placement by jointly considering traffic distribution, UE mobility and localized content popularity. An asynchronous weight updating method is adopted to avoid redundant learning transfer in the federated learning. Once the global model is learnt by the HCP, it transfers the learned model to the UEs to facilitate the much desired edge intelligence in the considered 6G tiny cell. The effectiveness of the proposal is evaluated by extensive numerical analysis.","2168-6750","","10.1109/TETC.2020.2986238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060924","6G;collaborative caching;federated learning;edge computing;unmanned Aerial Vehicle (UAV);heterogeneouscomputing platform (HCP)","Data models;Base stations;Heterogeneous networks;Computational modeling;Privacy;Collaboration;Computer architecture","","83","","41","IEEE","8 Apr 2020","","","IEEE","IEEE Journals"
"Cloud Native Based Intelligent RAN Architecture Towards 6G Programmable Networking","H. Liu; J. Zong; Q. Wang; Y. Liu; F. Yang","6G Research Center, China Telecom Research Institute, Beijing, China; 6G Research Center, China Telecom Research Institute, Beijing, China; 6G Research Center, China Telecom Research Institute, Beijing, China; 6G Research Center, China Telecom Research Institute, Beijing, China; 6G Research Center, China Telecom Research Institute, Beijing, China",2022 7th International Conference on Computer and Communication Systems (ICCCS),"15 Aug 2022","2022","","","623","627","With the rapid development of new technologies, research on 6G is expected to take advantages of emerging technologies, such as Artificial Intelligence (AI) and cloud computing. The thought of AI native and cloud native drives the evolution of programmable networks towards more intelligence and automation. For Radio Access Network (RAN), the anticipated use of cloud-based AI technologies has also attracted a lot of attention to improve the efficiency of resource allocation and reduce the cost of network maintenance. This article firstly summarizes the latest progress in network cloudification and intelligence. Then based on the high flexibility and reconfigurability of cloud native, we present an intelligent RAN architecture for 6G. Finally, an indoor positioning case is offered to demonstrate the workflow of the proposed open-source based platform framework, which enriches the researches for future development of providing programmable networks.","","978-1-6654-5060-7","10.1109/ICCCS55155.2022.9846266","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9846266","AI;RAN architecture;6G;programmable","6G mobile communication;Cloud computing;Computer architecture;Maintenance engineering;Telecommunication computing;Resource management;Artificial intelligence","","6","","11","IEEE","15 Aug 2022","","","IEEE","IEEE Conferences"
"Demonstrating fluid connectivity for Computing Anywhere with 6G Cloud Networks","T. Dimitrovski; I. Chiscop; P. Pileggi; J. Panneman","Networks TNO, The Hague, Netherlands; Cyber Security Technologies TNO, The Hague, Netherlands; Aveco de Bondt & diTTo, Amstelveen, The Netherlands; Aveco de Bondt & diTTo, Amstelveen, The Netherlands",2022 IEEE Globecom Workshops (GC Wkshps),"12 Jan 2023","2022","","","61","66","Anticipating a highly customized and flexible virtual service portfolio of 6G networks, unprecedented complexity will challenge network manageability if left to human operators. Automation and autonomy are key enablers of next generation cloud networks. With this in mind, we present a demonstrator of ML-assisted user plane resource management and orchestration. We considered a static resource management policy and implemented an intelligent agent that manages a virtual router location with the goal to minimize the latency of mobile users in a distributed network. The demonstrator illustrates a bottom-up way forward to develop an artificial network engineer that will improve the manageability of next generation cloud networking starting from small scale within network partitions, but effectively creating a fluid wide-area connectivity for computing anywhere with 6G cloud networks. We identify key open questions that need to be answered in order for the solution to scale to the incoming 6G cloud networks.","","978-1-6654-5975-4","10.1109/GCWkshps56602.2022.10008620","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10008620","Network Function Management;Cloud resource management and orchestration;6G Cloud Network;Reinforcement Learning","6G mobile communication;Cloud computing;Fluids;Process control;Topology;Resource management;Virtualization","","","","12","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Framework for Trustworthy AI/ML in B5G/6G","S. Barmpounakis; P. Demestichas","WINGS ICT Solutions, Athens, Greece; WINGS ICT Solutions, Athens, Greece",2022 1st International Conference on 6G Networking (6GNet),"21 Jul 2022","2022","","","1","6","The world already moves towards the 6G era. AI/ML mechanisms will become structural components of the system and operate in a native manner. As the systems get more complex and intelligent, mechanisms for ensuring trust in those operations become critical. In this paper we take some first steps in the discussion on trustworthy AI towards 6G. Our discussion justifies the need for a framework and highlights that a comprehensive approach needs to be taken, for protecting the input of the AI mechanisms, for achieving an explainable operation, and for guaranteeing proper outputs. Architectural design principles, as well as resource allocation aspects are touched upon, and the important future steps are designated.","","978-1-6654-6763-6","10.1109/6GNet54646.2022.9830408","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9830408","Wireless communications;Artificial Intelligence;Machine Learning;Explainability;Trust","6G mobile communication;Wireless communication;Resource management;Artificial intelligence","","2","","46","IEEE","21 Jul 2022","","","IEEE","IEEE Conferences"
"AI in 6G: Energy-Efficient Distributed Machine Learning for Multilayer Heterogeneous Networks","M. A. Hossain; A. R. Hossain; N. Ansari","New Jersey Institute of Technology, USA; New Jersey Institute of Technology, USA; New Jersey Institute of Technology, USA",IEEE Network,"30 Dec 2022","2022","36","6","84","91","Adept network management is key for supporting extremely heterogeneous applications with stringent quality of service (QoS) requirements; this is more so when envisioning the complex and ultra-dense 6G mobile heterogeneous network (HetNet). From both the environmental and economical perspectives, non-homogeneous QoS demands obstruct the minimization of the energy footprints and operational costs of the envisioned robust networks. As such, network intelligentization is expected to play an essential role in the realization of such sophisticated aims. The fusion of artificial intelligence (AI) and mobile networks will allow for the dynamic and automatic configuration of network functionalities. Machine learning (ML), one of the backbones of AI, will be instrumental in forecasting changes in network loads and resource utilization, estimating channel conditions, optimizing network slicing, and enhancing security and encryption. However, it is well known that ML tasks themselves incur massive computational burdens and energy costs. To overcome such obstacles, we propose a novel layer-based HetNet architecture which optimally distributes tasks associated with different ML approaches across network layers and entities; such a HetNet boasts multiple access schemes as well as device-to-device (D2D) communications to enhance energy efficiency via collaborative learning and communications.","1558-156X","","10.1109/MNET.104.2100422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9839644","","Servers;Computer architecture;NOMA;6G mobile communication;Heterogeneous networks;Training data;Device-to-device communication;Energy efficiency;Machine learning","","28","","15","IEEE","25 Jul 2022","","","IEEE","IEEE Magazines"
"Federated Learning Empowered Computation Offloading and Resource Management in 6G-V2X","S. B. Prathiba; G. Raja; S. Anbalagan; K. Dev; S. Gurumoorthy; A. P. Sankaran","NGNLab, Department of Computer Technology, Anna University, Chennai, India; NGNLab, Department of Computer Technology, Anna University, Chennai, India; School of Computer Science, and Engineering, Vellore Institute of Technology, Chennai, India; Department of Institute of Intelligent Systems, University of Johannesburg, Auckland Park, Gauteng, South Africa; NGNLab, Department of Computer Technology, Anna University, Chennai, India; NGNLab, Department of Computer Technology, Anna University, Chennai, India",IEEE Transactions on Network Science and Engineering,"9 Sep 2022","2022","9","5","3234","3243","Humankind's urbanization and luxuriousneed increase the number of vehicles day by day. Alongside the advancement of technologies, autonomous vehicles have now come into a greater existence. Due to the resource constraints for obtaining a high processing rate in performing the intelligent tasks, Vehicular Edge Computing (VEC) has been introduced. However, a delay occurs in transferring the information due to the traits of automotive tasks. In this paper, a Federated Learning empowered computation Offloading and Resource management (FLOR) is proposed, which offloads and manages the resources with low latency. The FLOR framework operates over heterogeneous networks that include Vehicle-to-Everything (V2X) communication, Dedicated Short Range Communication (DSRC), 5G millimeter-wave (5G-mmWave), and 6G Vehicle-to-Vehicle (6G-V2V) communication. FLOR employs the stochastic network calculus mechanism for computing the upper bound delay of the heterogeneous communication and obtains the probability of offloading mechanism. Upon the detected probability value, the FLOR offloads the computation task to the optimal network. Further, to avoid the increase in resource cost and utilize the available resources efficiently, an effective Radio Resource Management (e-RRM) based on Federated Q-Learning is proposed in FLOR, for allocating and using the available resources optimally. The simulation result shows that the proposed FLOR framework effectively offloads the computation between the available heterogeneous networks with optimal resource allocation by 20.69% than the existing solutions.","2327-4697","","10.1109/TNSE.2021.3103124","NGNLab Dept of Computer Technology Anna University Chennai; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9511234","Computation Offloading;Vehicular Edge Computing;6G-V2X;Dedicated Short Range Communication;5G millimeter-Wave;Federated Q-Learning;Radio Resource Management","Vehicle-to-everything;Task analysis;Resource management;Edge computing;Delays;6G mobile communication;Servers","","85","","35","IEEE","10 Aug 2021","","","IEEE","IEEE Journals"
"An AI Framework for Fostering 6G towards Energy Efficiency","R. Bolla; R. Bruschi; F. Davoli; L. Ivaldi; C. Lombardo; B. Siccardi","DITEN - University of Genoa, Genoa, Italy; DITEN - University of Genoa, Genoa, Italy; DITEN - University of Genoa, Genoa, Italy; DITEN - University of Genoa, Genoa, Italy; CNIT – S2N National Lab, Genoa, Italy; CNIT – S2N National Lab, Genoa, Italy",2022 61st FITCE International Congress Future Telecommunications: Infrastructure and Sustainability (FITCE),"8 Nov 2022","2022","","","1","6","The sixth generation of radio mobile networks (6G) is expected to employ Artificial Intelligence (AI) to support this new network evolution. Along with the enabling technologies of its predecessor, namely edge computing and network slicing, AI will realize intelligent communication and networking, but at a high risk of severely increasing the demands on computing resources and the related carbon footprint. In order to avoid such a curse, this paper proposes an AI framework allowing to achieve tight proportionality between the workload produced by vertical applications and network slices, and the energy consumption induced in the infrastructure, and enabling beyond 5G stakeholders to become part of a green business model. The paper outlines a high-level architecture able to support the framework, as well as the role of the algorithms composing it. Results show that the proposed framework allows for energy savings over 100% while fulfilling the application requirements.","","978-88-87237-53-5","10.23919/FITCE56290.2022.9934697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9934697","B5G;Artificial Intelligence;Edge Computing;Green Networking","6G mobile communication;Energy consumption;5G mobile communication;Ecosystems;Energy efficiency;Stakeholders;Artificial intelligence","","1","","18","","8 Nov 2022","","","IEEE","IEEE Conferences"
"Network Slicing with Centralized and Distributed Reinforcement Learning for Combined Satellite/Ground Networks in a 6G Environment","T. K. Rodrigues; N. Kato","Tohoku University, Japan; Tohoku University, Japan",IEEE Wireless Communications,"4 Apr 2022","2022","29","1","104","110","For the goals of beyond 5G and 6G networks, it is essential to maintain access everywhere and offer low latency with high reliability. To achieve such goals, satellite networks are an instrumental technology that grants network coverage even in remote areas without ground infrastructure and provides an offloading option when ground networks are too crowded with workload. However, for an efficient implementation, it is important to take into account not only the particular characteristics surrounding space satellite systems but also the challenges involving the joint resource allocation of ground and satellite networks. To aid in this, we propose the use of network slicing for selecting and reserving specific resources for each new incoming user request. These resources are chosen through a machine-learning-based technique that learns the patterns of user requests and which paths are more often requested. These networks paths are given higher costs so that they are only allocated when there is no other option. Simulations show that this strategy results in higher efficiency in resource allocation, which allows the system to serve a higher number of users.","1558-0687","","10.1109/MWC.001.2100287","Ministry of Internal Affairs and Communications (MIC), Japan(grant numbers:JPJ000254); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9749189","","6G mobile communication;Satellites;Costs;Machine learning algorithms;Network slicing;5G mobile communication;Reinforcement learning","","31","","15","IEEE","4 Apr 2022","","","IEEE","IEEE Magazines"
"AI-Aided Integrated Terrestrial and Non-Terrestrial 6G Solutions for Sustainable Maritime Networking","S. Saafi; O. Vikhrova; G. Fodor; J. Hosek; S. Andreev","Brno University of Technology, Czech Republic; Tampere University, Finland; Ericsson Research; Brno University of Technology, Czech Republic; Tampere University, Finland",IEEE Network,"13 Jul 2022","2022","36","3","183","190","The maritime industry is experiencing a technological revolution that affects shipbuilding, operation of both seagoing and inland vessels, cargo management, and working practices in harbors. This ongoing transformation is driven by the ambition to make the ecosystem more sustainable and cost-efficient. Digitalization and automation help achieve these goals by transforming shipping and cruising into a much more cost- and energy-efficient and decarbonized industry segment. The key enablers in these processes are always-available connectivity and content delivery services, which can not only aid shipping companies in improving their operational efficiency and reducing carbon emissions, but also contribute to enhanced crew welfare and passenger experience. Due to recent advancements in integrating high-capacity and ultra-reliable terrestrial and non-terrestrial networking technologies, ubiquitous maritime connectivity is becoming a reality. To cope with the increased complexity of managing these integrated systems, this article advocates the use of artificial intelligence and machine-learning-based approaches to meet the service requirements and energy efficiency targets in various maritime communications scenarios.","1558-156X","","10.1109/MNET.104.2100351","Academy of Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9829372","","Maritime communications;6G mobile communication;Automation;Ecosystems;Energy efficiency;Complexity theory;Artificial intelligence;Machine learning","","22","","15","IEEE","13 Jul 2022","","","IEEE","IEEE Magazines"
