"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Combining Federated Learning and Edge Computing Toward Ubiquitous Intelligence in 6G Network: Challenges, Recent Advances, and Future Directions","Q. Duan; J. Huang; S. Hu; R. Deng; Z. Lu; S. Yu","Information Sciences and Technology Department, The Pennsylvania State University, Abington, PA, USA; Electrical Engineering and Computer Science Department, South Dakota State University, Brookings, SD, USA; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, University of Technology Sydney, Sydney, NSW, Australia",IEEE Communications Surveys & Tutorials,"21 Nov 2023","2023","25","4","2892","2950","Full leverage of the huge volume of data generated on a large number of user devices for providing intelligent services in the 6G network calls for Ubiquitous Intelligence (UI). A key to developing UI lies in the involvement of the large number of network devices, which contribute their data to collaborative Machine Learning (ML) and provide their computational resources to support the learning process. Federated Learning (FL) is a new ML method that enables data owners to collaborate in model training without exposing private data, which allows user devices to contribute their data to developing UI. Edge computing deploys cloud-like capabilities at the network edge, which enables network devices to offer their computational resources for supporting FL. Therefore, a combination of FL and edge computing may greatly facilitate the development of ubiquitous intelligence in the 6G network. In this article, we present a comprehensive survey of the recent developments in technologies for combining FL and edge computing with a holistic vision across the fields of FL and edge computing. We conduct our survey from both the perspective of an FL framework deployed in an edge computing environment (FL in Edge) and the perspective of an edge computing system providing a platform for FL (Edge for FL). From the FL in Edge perspective, we first identify the main challenges to FL in edge computing and then survey the representative technical strategies for addressing the challenges. From the Edge for FL perspective, we first analyze the key requirements for edge computing to support FL and then review the recent advances in edge computing technologies that may be exploited to meet the requirements. Then we discuss open problems and identify some possible directions for future research on combining FL and edge computing, with the hope of arousing the research community’s interest in this emerging and exciting interdisciplinary field.","1553-877X","","10.1109/COMST.2023.3316615","Shanghai Science and Technology Project(grant numbers:22510761000); National Natural Science Foundation of China(grant numbers:61873309,92046024,92146002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10258360","Federated learning;edge computing;ubiquitous intelligence;6G network","Edge computing;Surveys;6G mobile communication;Training;Computational modeling;Internet of Things;Federated learning","","34","","312","IEEE","22 Sep 2023","","","IEEE","IEEE Journals"
"Understanding the Journey to 6G Development","T. Agrawal; A. Kumar; G. J","Maharishi School of Engineering & Technology, Maharishi University of Information Technology, Uttar Pradesh, India; Department of Electronics and Communication Engineering, Presidency University, Bangalore, Karnataka, India; Department of Computer Science Engineering, Faculty of Engineering and Technology, JAIN (Deemed-to-be University), Bangalore, Karnataka, India","2023 International Conference on Power Energy, Environment & Intelligent Control (PEEIC)","13 Mar 2024","2023","","","950","955","The fifth-generation (5G) mobile communication technology is now being widely deployed in a number of nations, along with a significant rise in the number of 5G customers. However, it is becoming more and more clear that it is time for both academics and business to shift their emphasis towards the next generation as the mobile telecommunications market continues to change. At this point, it is crucial to provide a thorough review of the state of the art and look forward to the future of communications. This article tries to achieve this goal by providing a thorough analysis designed to outline the sixth generation (6G) system's characteristics. The motivations, use cases, use scenarios, needs, key performance indicators (KPIs), architecture, and enabling technologies that will characterize 6G are all covered in this investigation.","","979-8-3503-5776-9","10.1109/PEEIC59336.2023.10450949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10450949","6G;mobile communication;generation;technology;use cases;performance indicators;architecture;enabling technologies;network efficiency;mobile traffic;disruptive services;AI;terahertz communications;Key Performance Indicators (KPIs);peak data rate;user-experienced data rate;latency;mobility","6G mobile communication;Wireless communication;5G mobile communication;Reviews;Message services;User experience;Telecommunications","","1","","27","IEEE","13 Mar 2024","","","IEEE","IEEE Conferences"
"Task-Oriented Communications for 6G: Vision, Principles, and Technologies","Y. Shi; Y. Zhou; D. Wen; Y. Wu; C. Jiang; K. B. Letaief","ShanghaiTech University, China; ShanghaiTech University, China; ShanghaiTech University, China; ShanghaiTech University, China; Tsinghua University, China; The Hong Kong University of Science and Technology, China",IEEE Wireless Communications,"13 Jul 2023","2023","30","3","78","85","Driven by the interplay among artificial intelligence, digital twin, and wireless networks, 6G is envisaged to go beyond data-centric services to provide intelligent and immersive experiences. To efficiently support intelligent tasks with customized service requirements, it becomes critical to develop novel information compression and transmission technologies, which typically involve coupled sensing, communication, and computation processes. To this end, task-oriented communication stands out as a disruptive technology for 6G system design by exploiting the task-specific information structures and folding the communication goals into the design of task-level transmission strategies. In this article, by developing task-oriented information extraction and network resource orchestration strategies, we demonstrate the effectiveness of task-oriented communication principles for typical intelligent tasks, including federated learning, edge inference, and semantic communication.","1558-0687","","10.1109/MWC.002.2200468","National Natural Science Foundation of China (NSFC)(grant numbers:62271318,62001294); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183789","","6G mobile communication;Wireless networks;Semantics;Information processing;Network resource management;Information retrieval;Sensors","","72","","15","IEEE","13 Jul 2023","","","IEEE","IEEE Magazines"
"Federated Learning for Intelligent Transmission with Space-Air-Ground Integrated Network toward 6G","F. Tang; C. Wen; X. Chen; N. Kato","Central South University, China; Central South University, China; Central South University, China; Tohoku University, Japan",IEEE Network,"5 Sep 2023","2023","37","2","198","204","The future intelligent devices requires ultra-low communication delay and high QoS requirement for the following beyond-5G network. Space-air-ground Integrated Network (SAGIN) integrated with satellite networks in space, aerial networks, and terrestrial networks is an advanced network framework to expand the networking overage and improve connectivity for intelligent applications. However, due to the heterogeneous structure and high dynamic of SAGIN, the resource management and transmission strategy should be carefully designed to adjust to the unbalanced resources and varying environments. Federated learning is an innovative distributed learning method to intelligently manage the resource scheduling problem in SAGIN with security and guarantee of user privacy. In this article, we introduce the advantages and potential usage directions of using federated learning in SAGIN in terms of different optimization objectives. To better illustrate the potential deployment of federated learning in SAGIN, we further provide a case study of a federated reinforcement learning-based traffic offloading approach in SAGIN.","1558-156X","","10.1109/MNET.104.2100615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9846947","","Space-air-ground integrated networks;Collaborative work;Dynamic scheduling;Resource management;Satellites;Vehicle dynamics;Heuristic algorithms","","25","","14","IEEE","1 Aug 2022","","","IEEE","IEEE Magazines"
"A Low Complexity Passive Beamforming Design for Reconfigurable Intelligent Surface (RIS) in 6G Networks","M. Almekhlafi; M. A. Arfaoui; C. Assi; A. Ghrayeb","Concordia Institute for Information Systems Engineering, Concordia University, Montreal, QC, Canada; Concordia Institute for Information Systems Engineering, Concordia University, Montreal, QC, Canada; Concordia Institute for Information Systems Engineering, Concordia University, Montreal, QC, Canada; Texas A & M University Qatar, Doha, Qatar",IEEE Transactions on Vehicular Technology,"15 May 2023","2023","72","5","6309","6321","Reconfigurable intelligent surface (RIS) emerged as a promising technology for programming the wireless propagation environment, ushering wireless networks into a new era of high connectivity, and better spectrum and energy efficiency. Research has gained momentum over the past few years to study the gains of RIS and the optimal configuration of its elements. This paper is concerned with the optimal configuration of RIS elements; we consider a single base station (BS) serving multiple single-antenna users and formulate the problem of minimizing the total transmit power while jointly optimizing the allocated power to users and the RIS phase shifts. In line with the existing literature, the problem is decomposed into power control and RIS phase shift sub-problems. The power control sub-problem is the conventional power problem which is solved optimally through closed-form expression. Then, we tackle the problem of RIS passive beamforming optimization and propose two solutions leveraging a linear transformation and element-wise Karush-Kuhn-Tucker (KKT), respectively. The main idea of the linear transformation approach is to reduce the number of optimization variables to the number of users associated with the RIS from the number of its elements which is, in general, very large. On the other hand, the main idea of the element-wise KKT-based approach is to obtain a closed-form expression for the RIS phase shifts for a multi-user scenario, similar to the single-user case. Simulation results show that the proposed schemes have performance in total transmitted power close to the numerical solution and have much lower computational complexity than the baseline solutions. Moreover, simulation results show that the proposed solutions have a competitive performance in terms of optimality and complexity for large-scale RIS. Hence, our approach represents a general framework for configuring RIS elements in real scenarios.","1939-9359","","10.1109/TVT.2022.3233469","Natural Sciences and Engineering Research Council of Canada; Fonds Québécois de la Recherche sur la Nature et les Technologies; Concordia University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10040911","6G;linear transformation;RIS;SDR","Optimization;Complexity theory;Array signal processing;6G mobile communication;Wireless networks;Closed-form solutions;Resource management","","13","","39","IEEE","8 Feb 2023","","","IEEE","IEEE Journals"
"V2V Communications Using Blockchain-Enabled 6G Technology and Federated Learning","T. H. Ahmed; J. J. Tiang; A. Mahmud; D. -T. Do; T. Tran; S. Mumtaz","Centre of Wireless Technology, Multimedia University, Malaysia; Centre of Wireless Technology, Multimedia University, Malaysia; Centre of Wireless Technology, Multimedia University, Malaysia; School of Engineering, University of Mount Union, USA; School of Science, Engineering, and Technology, Penn State University, USA; Department of Applied Informatics, Silesian University of Technology Akademicka, Gliwice",GLOBECOM 2023 - 2023 IEEE Global Communications Conference,"26 Feb 2024","2023","","","1302","1307","This study proposes an interesting approach for vehicle-to-vehicle (V2V) communication, which integrates blockchain technology, federated learning (FL), and allocation optimization of latency and resources. The research evaluates the proposed system using various performance metrics such as packet delivery ratio (PDR), model accuracy, and latency and demonstrates its superiority over existing techniques. Further-more, the system provides enhanced security through consensus optimization and k-anonymity for data privacy. Overall, the proposed system is a promising solution for efficient and secure V2V communication in the era of connected and autonomous vehicles. Moreover, the proposed approach achieves higher reli-ability, lower latency, and better resource utilization compared to traditional 5G.","2576-6813","979-8-3503-1090-0","10.1109/GLOBECOM54140.2023.10437406","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10437406","V2V;SG/6G;Beyond 5G;Federated Learning;Blockchain","6G mobile communication;Data privacy;Federated learning;Blockchains;Resource management;Security;Optimization","","","","13","IEEE","26 Feb 2024","","","IEEE","IEEE Conferences"
"A Partially Observable Deep Multi-Agent Active Inference Framework for Resource Allocation in 6G and Beyond Wireless Communications Networks","F. Zhou; R. Ding; Q. Wu; D. W. K. Ng; K. -K. Wong; N. Al-Dhahir","Nanjing University of Aeronautics and Astronautics, China; Nanjing University of Aeronautics and Astronautics, China; Nanjing University of Aeronautics and Astronautics, China; The University of New South Wales, Australia; University College London, UK; University of Texas, USA",GLOBECOM 2023 - 2023 IEEE Global Communications Conference,"26 Feb 2024","2023","","","2662","2667","Resource allocation is of crucial importance in wireless communications. However, it is extremely challenging to design efficient resource allocation schemes for future wireless communication networks since the formulated resource allocation problems are generally non-convex and consist of various coupled variables. Moreover, the dynamic changes of practical wireless communication environment and user service requirements thirst for efficient real-time resource allocation. To tackle these issues, a novel partially observable deep multi-agent active inference (PODMAI) framework is proposed for realizing intelligent resource allocation. A belief based learning method is exploited for updating the policy by minimizing the variational free energy. A decentralized training with a decentralized execution multi-agent strategy is designed to overcome the limitations of the partially observable state information. Exploited the proposed framework, an intelligent spectrum allocation and trajectory optimization scheme is developed for a spectrum sharing unmanned aerial vehicle (UAV) network with dynamic transmission rate requirements as an example. Simulation results demonstrate that our proposed framework can significantly improve the sum transmission rate of the secondary network compared to various benchmark schemes. Moreover, the convergence speed of the proposed PODMAI is significantly improved compared with the conventional reinforcement learning framework. Overall, our proposed framework can enrich the intelligent resource allocation frameworks and pave the way for realizing real-time resource allocation.","2576-6813","979-8-3503-1090-0","10.1109/GLOBECOM54140.2023.10437731","National Key R&D Program of China(grant numbers:2020YFB1807602); National Natural Science Foundation of China(grant numbers:62222107,62071223,62031012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10437731","Deep active inference;intelligent resource allocation;spectrum sharing;trajectory optimization","Wireless communication;Simulation;Benchmark testing;Autonomous aerial vehicles;Resource management;Vehicle dynamics;Trajectory optimization","","","","13","IEEE","26 Feb 2024","","","IEEE","IEEE Conferences"
"Indoor Flying Networks for 6G: Concepts, Challenges, Enabling Technologies, and Opportunities","R. Ahmad; M. Ayyash; H. B. Salameh; R. El-Khazali; H. Eigala","University at Albany-SUNY, USA; Chicago State University, USA; Al Ain University, UAE; Khalifa University, UAE; University at Albany-SUNY, USA",IEEE Communications Magazine,"27 Oct 2023","2023","61","10","156","162","The demand for intelligent networks and diversified computing applications is driving the need for 6G communication networks. Additionally, the innovative 6G applications will impose stringent requirements that will be difficult to satisfy with fixed, pre-deployed infrastructures. The characteristics of unmanned aerial vehicles (UAVs) make them an essential component of the outdoor and indoor 6G infrastructures. UAVs can form indoor-flying networks (IFNs) to support the indoor 6G infrastructure. This article introduces the concept of IFNs, covers the application scenarios of IFNs, discusses the enabling technologies to effectively deploy IFNs, highlights technical challenges, and presents potential research opportunities. Additionally, this article presents a use case scenario that employs machine learning techniques to enable more efficient modulation and coding to enable IFNs in the manufacturing industry.","1558-1896","","10.1109/MCOM.009.2200559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049301","","6G mobile communication;Sensors;Location awareness;Wireless sensor networks;Wireless communication;Real-time systems;Inspection","","8","","15","IEEE","22 Feb 2023","","","IEEE","IEEE Magazines"
"Zero-Energy Devices Empowered 6G Networks: Opportunities, Key Technologies, and Challenges","S. Naser; L. Bariah; S. Muhaidat; E. Basar","Khalifa University, Abu Dhabi, UAE; Technology Innovation Institute (TII), Abu Dhabi, UAE; Khalifa University, Abu Dhabi, UAE; Koç University, Turkey",IEEE Internet of Things Magazine,"20 Sep 2023","2023","6","3","44","50","The sixth generation (6G) of wireless networks are envisioned to support a plethora of human-centric applications and offer connectivity to a massive number of devices with diverse requirements. Nevertheless, with the rapid growth of the number of connected devices as well as the ever-increasing network traffic, network energy consumption has become a major challenge. Additionally, 6G is expected to catalyze the emergence of new applications that are characterized by their harsh environmental conditions, with ultra-small and low-cost wireless devices. Therefore, there is a pressing need for developing sustainable solutions that take into consideration all these requirements in order to realize the full potential of 6G networks. Within this context, zero-energy devices (ZEDs) have emerged as a prominent solution for the next generation green communication architecture. Such devices eliminate the need for recharging plugins and replacing batteries by integrating disruptive technologies, such as radio frequency energy harvesting, backscatter communications, low power computing, and ultra-low power receivers. Motivated by this, this article provides an in-depth review of the existing literature on the newly emerging ZEDs for future networks. We further identify different relevant use cases and provide an extensive overview on the key enabling technologies and their requirements for realizing ZEDs-empowered networks. Finally, we discuss potential future research directions and challenges that are envisioned to enhance the performance and efficiency of ZEDs-empowered networks.","2576-3199","","10.1109/IOTM.001.2200235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10255758","","6G mobile communication;Performance evaluation;Wireless networks;Green products;Telecommunication traffic;Receivers;Pressing","","16","","15","IEEE","20 Sep 2023","","","IEEE","IEEE Magazines"
"Adversarial Security and Differential Privacy in mmWave Beam Prediction in 6G networks","G. S. Krishna; K. Supriya; S. Singh; S. Baidya","Department of Computer Science, IIIT Naya Raipur, India; Department of Computer Science, IIIT Naya Raipur, India; Department of Computer Science, IIIT Naya Raipur, India; Department of Computer Science and Engineering, University of Louisville, KY, USA",2023 7th Cyber Security in Networking Conference (CSNet),"11 Dec 2023","2023","","","5","11","In the forthcoming era of 6G, the mmWave communication is envisioned to be used in dense user scenarios with high bandwidth requirements, that necessitate efficient and accurate beam prediction. Machine learning (ML) based approaches are ushering as a critical solution for achieving such efficient beam prediction for 6G mmWave communications. However, most contemporary ML classifiers are quite susceptible to adversarial inputs. Attackers can easily perturb the methodology through noise addition in the model itself. To mitigate this, the current work presents a defensive mechanism for attenuating the adversarial attacks against projected ML-based models for mmWave beam anticipation by incorporating adversarial training. Furthermore, as training 6G mmWave beam prediction model necessitates the use of large and comprehensive datasets that could include sensitive information regarding the user's location, differential privacy (DP) has been introduced as a technique to preserve the confidentiality of the information by purposefully adding a low sensitivity controlled noise in the datasets. It ensures that even if the information about a user location could be retrieved, the attacker would have no means to determine whether the information is significant or meaningless. With ray-tracing simulations for various outdoor and indoor scenarios, we illustrate the advantage of our proposed novel framework in terms of beam prediction accuracy and effective achievable rate while ensuring the security and privacy in communications.","2768-0029","979-8-3503-4287-1","10.1109/CSNet59123.2023.10339703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10339703","mmWave;massive MIMO;Beamforming;Adversarial ML;Differential Privacy","6G mobile communication;Training;Privacy;Differential privacy;Array signal processing;Ray tracing;Predictive models","","","","18","IEEE","11 Dec 2023","","","IEEE","IEEE Conferences"
"Improving Application Support in 6G Networks With CAPOM: Confluence-Aided Process Organization Method","J. A. J. Alsayaydeh; Irianto; A. J. A. Al-Gburi; S. G. Herawan","Department of Electronics and Computer Engineering Technology, Fakulti Teknologi Kejuruteraan Elektrik dan Elektronik (FTKEE), Universiti Teknikal Malaysia Melaka (UTeM), Melaka, Malaysia; Department of General Education, Faculty of Resilience, Rabdan Academy, Abu Dhabi, United Arab Emirates; Department of Electronics and Computer Engineering Technology, Fakulti Teknologi Kejuruteraan Elektrik dan Elektronik (FTKEE), Universiti Teknikal Malaysia Melaka (UTeM), Melaka, Malaysia; Industrial Engineering Department, Faculty of Engineering, Bina Nusantara University, Jakarta, Indonesia",IEEE Access,"19 Sep 2023","2023","11","","99426","99437","Systems requiring terahertz transmission and high sampling capabilities can be supported by sixth-generation (6G) technology with minimal latency and excellent service throughput. Regardless of the distributions of data and services, High-Performance Computing (HPC) enhances speed and provides diversified applications and functionality. The Confluence-Aided Process Organization Method (CAPOM) is suggested in this article to take advantage of process allocations while using an HPC paradigm. The process allocations and completions are scheduled based on prior and current system conditions to minimize waiting time based on the 6G qualities. This implies that state requirements for process allocation, distribution, and completion are carried out with the assistance of federated learning. The initial state allocations are based on the user/application request; in other allocations, the application’s request for completion time and capacity for processing are considered. Offloading and shared processing are, therefore combined to maximize resource deliveries. The federated learning states are checked post-completion times to mitigate the waiting duration of dense service demands. Indicators such as distribution ratios, latency, wait time, and processing rate are considered for the effectiveness of the proofs. The suggested CAPOM achieves an 8.67% higher processing rate, 9.09% reduced latency, 8.76% less wait time, and a 6.73% higher distribution ratio for the various capacities.","2169-3536","","10.1109/ACCESS.2023.3310808","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10235956","6G;federated learning;HPC;process allocation;service distribution","Resource management;6G mobile communication;Quality of service;Task analysis;Performance evaluation;Internet of Things;Organizations;Federated learning;Process design;Service computing","","1","","40","CCBYNCND","31 Aug 2023","","","IEEE","IEEE Journals"
"Intelligent Omni Surface-Assisted Cell-Free Massive MIMO System for 6G Wireless Network","A. Adhikary; A. D. Raha; Y. Qiao; G. F. Ejigu; S. M. Kang; E. -N. Huh; C. S. Hong","Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea; Department of Artificial Intelligence, Kyung Hee University, Yongin-si, Republic of Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea; Department of Computer Science and Engineering, Kyung Hee University, Yongin-si, Republic of Korea",2023 International Conference on Advanced Technologies for Communications (ATC),"20 Nov 2023","2023","","","376","381","The coming 6G wireless communication system requires an intelligent networking system with higher network capacity. Therefore, we consider an intelligent omni surface (IOS)-assisted cell-free massive MIMO (ICFMM) system that extends the network coverage by providing services on both sides of the IOS with minimized power. The base stations and IOSs cooperatively serve the users in the ICFMM system and require a smaller number of IOS compared to the intelligent reflecting surfaces. An optimization problem is formulated that maximizes the channel capacity of the users, which in turn maximizes the signal-to-interference-noise ratio and achievable rate of the users. A gated recurrent unit (GRU)-based artificial intelligence (AI) framework is proposed to solve the formulated NP-hard problem, which allocates the required power for the users on both sides of the IOS based on user requirements. Finally, simulation results show that our proposed GRU-based AI framework ensures a cumulative SINR improvement of 1.58 dB and a cumulative achievable rate improvement of 8.61 bps/Hz compared to the long short-term memory method. Therefore, simulation results evaluate the performance of the proposed framework and demonstrate efficient power allocation for the intended users.","2162-1039","979-8-3503-0132-8","10.1109/ATC58710.2023.10318879","National Research Foundation; Kyung Hee University; Korea Institute of Energy Technology Evaluation and Planning; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10318879","Cell-free massive MIMO;intelligent omni-surface;6G;power allocation.","6G mobile communication;Base stations;Channel capacity;Simulation;Interference;Massive MIMO;Resource management","","3","","15","IEEE","20 Nov 2023","","","IEEE","IEEE Conferences"
"A Microservice Migration Approach to Controlling Latency in 5G/6G Networks","K. Kaur; F. Guillemin; F. Sailhan","Orange Labs, Lannion, France; Orange Labs, Lannion, France; Cedric Laboratory, CNAM Paris, Paris, France",ICC 2023 - IEEE International Conference on Communications,"23 Oct 2023","2023","","","4912","4917","The microservice paradigm is widely adopted in the design of Virtualized Network Functions (VNFs). Still, 5G/6G networks require to carefully orchestrate the allocation and re-arrangement of (micro)services to avoid a largely segmented solution space while services arrive and leave the network. To support latency-effective service provisioning, we introduce a novel placement and migration strategy that chooses the microservice(s) to migrate and selects the optimal destination (data center) while considering the impact of the migration on other microservices. For this purpose, we devise fast and effective heuristics and we implement a prototype that maps the service in the deployment field. Extensive simulations show our proposed approach significantly reduces the service latency.","1938-1883","978-1-5386-7462-8","10.1109/ICC45041.2023.10279178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10279178","Microservices migration;Containerized network function","Data centers;Heuristic algorithms;Microservice architectures;Prototypes;Resource management;Load modeling","","1","","13","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"6G Fabric Compiles Microdomains for Sophisticated Service Delivery [From the Guest Editors]","K. David; A. Al-Dulaimi; H. Haas; R. Q. Hu","Professor and the Communications Technology Chair, University of Kassel, Kassel, Germany; Emerging Technologies and Distinguished Member of the Technical Staff, EXFO, Montréal, QC, Canada; Professor, University of Strathclyde, Glasgow, U.K.; Professor in the Department of Electrical and Computer Engineering, Utah State University, Logan, UT, USA",IEEE Vehicular Technology Magazine,"2 Mar 2023","2023","18","1","16","18","While the industry is exploring the key drivers and future needs of 6G cellular communication systems, 6G research is in full swing, globally supported by large programs. As a result, many new technologies are being proposed. This could be noticed in various fora and publications that convey new visions for the verticals that 6G would serve and the key elements that could make this happen. New radio and optical wireless access technologies for 3D coverage, new waveforms, artificial intelligence (AI) and machine learning (ML), edge–cloud supported by AI, joint communication and sensing, optical fiber networks, nonterrestrial network (NTN) integration, new network architectures, trusted computing platforms, quantum communications, and digital twin provisioning systems are some of many technology enablers for 6G. However, 6G will support many more vertical industries. This requires defining a new model for network infrastructures that builds on 5G architectures and designs, especially private networks and open networking. This means that operating minor networks independently at their local domains and allowing separated domains to handle services without centralized management may become more mainstream. AI and ML will become important enablers for future network management and control. This segregation within the mobile network architecture allows AI-driven components to maximally utilize resources at their local domain. In addition, minor domains would be able to decompose service requests to reduce operational cost incurred by the network. This network modeling takes advantage of fully automated elements and services that could be onboarded upon user demand for more efficient networks that fully utilize resources in a cost-efficient manner. Therefore, operators and vendors need to work closely with network planning engineers and academia to bring such designs into reality.","1556-6080","","10.1109/MVT.2023.3238481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10058080","","Special issues and sections;6G mobile communication;Cellular networks;Artificial intelligence;Extrapolation;MIMO communication;Visible light communication;Network slicing","","","","0","IEEE","2 Mar 2023","","","IEEE","IEEE Magazines"
