"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Learning Based Energy, Spectrum, and SINR-Margin Tradeoff Enabled Resource Allocation Strategies for 6G","V. Pathak; R. Chethan; R. J. Pandya; S. Iyer; V. Bhatia","Indian Institute of Technology Dharwad, Dharwad, Karnataka, India; Indian Institute of Technology Kanpur, Kanpur, Uttar Pradesh, India; Indian Institute of Technology Dharwad, Dharwad, Karnataka, India; Department of Electronics and Communication, KLE Technological University Dr. MSSCET, Belagavi, Karnataka, India; School of Electronic and Information Engineering, Soochow University, Suzhou, China",IEEE Access,"30 May 2024","2024","12","","74024","74044","In the rapidly evolving landscape of wireless communication systems, the forthcoming sixth-generation technology aims to achieve remarkable milestones, including ultra-high data rates and improved Spectrum Efficiency (SE), Energy Efficiency (EE), and quality of service. However, a key challenge lies in the transmission at Terahertz frequencies, which entails significant signal loss, resulting in reduced signal-to-interference and noise ratio margins ( $\Gamma $ ). Increased transmit power can ameliorate  $\Gamma $  and SE, thereby sacrificing EE. Consequently, it necessitates strategic Resource Allocation (RA) to uphold an optimal trade-off amid SE, EE and  $\Gamma $ . In this paper, we propose a series of RA strategic algorithms harnessing the Transfer Learning, Growth-Share (GS) matrix, Game Theory (GT), and service priorities to tailor the aforementioned trade-off. This endeavour renders the network more intelligent, self-sufficient, and resilient. Furthermore, we have seamlessly integrated Device-to-Device communication scenarios into our proposed algorithms, enhancing SE and network capacity. The proposed integration aims to strengthen overall system performance and accommodate the evolving demands of future wireless networks. Our primary contribution lies in the development of the GS-GT-based Optimal PathFinder (GS-GTOPF) algorithm to identify optimal paths based on SE using Deep Neural Networks. Thereafter, we formulate an enhanced version of it by integrating service priorities (GS-GTOPF-SP). This refinement has been further advanced by reducing the Computational Time (CT), resulting in GS-GTOPF-SP-rCT. Further improvement is achieved by introducing the angle criterion (GS-GTOPF-SP-rCT- $\theta $ ). Extensive simulations demonstrate that angle criterion integrated algorithm, showcases a remarkable 76.12% reduction in CT while maintaining an accuracy surpassing 95% compared to GS-GTOPF. Moreover, prioritizing high-priority services leads to a significant enhancement of 12.97% and 62.95% in SE, 16.14% and 81.97% in EE, and 12.27% and 25.95% in  $\Gamma $  when compared to medium and low-priority services.","2169-3536","","10.1109/ACCESS.2024.3404473","Science and Engineering Research Board (SERB)(grant numbers:EEQ/2020/000047,SIR/2022/00095); University of Hradec Kralove, Faculty of Informatics and Management, Czech Republic Agency of Excellence(grant numbers:2204/2023); International Institute of Information Technology, Bangalore, Communications Enterprise Technologies (IIITB COMET) Foundation, established under the Advanced Communication Systems Vertical of the National Mission on Interdisciplinary Cyber-Physical Systems (NM-ICPS), Department of Science and Technology, Government of India, Chair Professorship from Driving Innovation through Simulation Hub for Technologies in Interdisciplinary Cyber-Physical Systems (DRISHTI CPS), Ministry of Education, Scheme for Promotion of Academic and Research Collaboration (MoE SPARC)(grant numbers:SPARC/2019-2020/P2264/SL); Soochow University, China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10537167","Terahertz (THz) communication;transferred learning (TL);energy efficiency (EE);spectrum efficiency (SE);signal to interference and noise ratio-margin (Γ);residual battery indicator (RBI)","6G mobile communication;Interference;Device-to-device communication;Energy efficiency;Wireless networks;Resource management;Terahertz communications;Transfer learning;Signal to noise ratio","","4","","56","CCBY","23 May 2024","","","IEEE","IEEE Journals"
"Multi-agent Cross-domain Traffic Engineering for Diverse Service Requirements in 6G Networks","Y. Ren; X. Lyu; X. Tao","National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China",2024 IEEE/CIC International Conference on Communications in China (ICCC),"24 Sep 2024","2024","","","455","460","Cross-domain traffic engineering, which aims to optimize traffic flow across various network domains, is the key technique for meeting the diverse Quality of Service (QoS) requirements of various emerging 6 G applications, such as holographic communication, immersive XR, and intelligent interaction. Existing researches on traffic engineering have leveraged reinforcement learning to foster efficient traffic routing and resource management. However, these techniques typically require full knowledge of network conditions at a centralized coordinator. Such a centralized setting may not be readily applicable to the cross-domain characteristic of large-scale 6G networks. This paper proposes a collaborative multi-agent reinforcement learning approach for multi-priority traffic engineering. The joint optimization of cross-domain traffic routing is decomposed into two sub-problems: inter-domain traffic planning and intra-domain routing. We develop an A3C-based multi-agent reinforcement learning approach for solving the inter-domain sub-problem, and design a heuristic algorithm for the intra-domain sub-problem to reduce computational time complexity. Extensive experiments validate that our proposed algorithm can outperform the state-of-the-art in terms of routing effectiveness and implementability. We observed that our proposed approach can achieve up to a $\mathrm{1 2 . 5 \%}$ higher traffic successful delivery rate than the typical Border Gateway Protocol (BGP).","2377-8644","979-8-3503-7841-2","10.1109/ICCC62479.2024.10681865","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10681865","traffic engineering;deep reinforcement learning;distributed network","6G mobile communication;Reinforcement learning;Quality of service;Routing;Scheduling;Border Gateway Protocol;Planning","","","","13","IEEE","24 Sep 2024","","","IEEE","IEEE Conferences"
"Innovation Management in 6G Research: The Case of Hexa-X Project","D. Sabella; G. Nardini; P. Demestichas; S. Barmpounakis; D. -T. Phan-Huy; M. Merluzzi; E. G. Gamazo; A. Ramos; G. Landi; M. E. Leinonen; A. Pärssinen; A. Wolfgang","Intel Corporation, Italy; University of Pisa, Italy; WINGS ICT Solutions, Greece; WINGS ICT Solutions, Greece; Orange, France; Univ. Grenoble Alpes, France; ATOS, Spain; ATOS, Spain; Nextworks, Italy; University of Oulu, Finland; University of Oulu, Finland; Qamcom Research and Technology AB, Sweden",IEEE Communications Magazine,"19 Feb 2024","2024","62","2","142","149","Very often in the past, innovations from research communities have been disconnected from industry adoption, leading to a lack of exploitation of research projects. To overcome this issue, in the view of future 6G systems, the Hexa-X project is putting in place an innovation management (IM) process, aiming to facilitate and promote innovation opportunities based on project outcomes and ensure that all the ideas emerging from the project are captured and tracked, not “lost.” The focus of IM is on supporting the project to promptly identify innovations and engage with emerging innovation needs in the sector, for identifying gaps and potentials with strategic value. This article presents the IM approach in Hexa-X and selected innovations (some of which also awarded by the EC Innovation Radar), with particular emphasis on the technical aspects of these findings coupled with their identified strategic value for future 6G market exploitation.","1558-1896","","10.1109/MCOM.018.2300040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10138338","","Technological innovation;6G mobile communication;Artificial intelligence;Innovation management;Business;Stakeholders;Industries","","3","","15","IEEE","29 May 2023","","","IEEE","IEEE Magazines"
"Network-Aided Intelligent Traffic Steering in 6G O-RAN: A Multi-Layer Optimization Framework","V. -D. Nguyen; T. X. Vu; N. T. Nguyen; D. C. Nguyen; M. Juntti; N. C. Luong; D. T. Hoang; D. N. Nguyen; S. Chatzinotas","College of Engineering and Computer Science, Hanoi, Vietnam; Interdisciplinary Centre for Security, Reliability and Trust (SnT), University of Luxembourg, Luxembourg, Luxembourg; Centre for Wireless Communications, University of Oulu, Oulu, Finland; Department of Electrical and Computer Engineering, The University of Alabama in Huntsville, Huntsville, AL, USA; Centre for Wireless Communications, University of Oulu, Oulu, Finland; Faculty of Computer Science, Phenikaa University, Hanoi, Vietnam; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; Interdisciplinary Centre for Security, Reliability and Trust (SnT), University of Luxembourg, Luxembourg, Luxembourg",IEEE Journal on Selected Areas in Communications,"16 Jan 2024","2024","42","2","389","405","To enable an intelligent, programmable and multi-vendor radio access network (RAN) for 6G networks, considerable efforts have been made in standardization and development of open RAN (O-RAN). So far, however, the applicability of O-RAN in controlling and optimizing RAN functions has not been widely investigated. In this paper, we jointly optimize the flow-split distribution, congestion control and scheduling (JFCS) to enable an intelligent traffic steering application in O-RAN. Combining tools from network utility maximization and stochastic optimization, we introduce a multi-layer optimization framework that provides fast convergence, long-term utility-optimality and significant delay reduction compared to the state-of-the-art and baseline RAN approaches. Our main contributions are three-fold:  $i$ ) we propose the novel JFCS framework to efficiently and adaptively direct traffic to appropriate radio units;  $ii$ ) we develop low-complexity algorithms based on the reinforcement learning, inner approximation and bisection search methods to effectively solve the JFCS problem in different time scales; and  $iii$ ) the rigorous theoretical performance results are analyzed to show that there exists a scaling factor to improve the tradeoff between delay and utility-optimization. Collectively, the insights in this work will open the door towards fully automated networks with enhanced control and flexibility. Numerical results are provided to demonstrate the effectiveness of the proposed algorithms in terms of the convergence rate, long-term utility-optimality and delay reduction.","1558-0008","","10.1109/JSAC.2023.3336183","VinUniversity Seed Grant Program; European Research Council (ERC) AGNOSTIC Project(grant numbers:EC/H2020/ERCAdG/742648/AGNOSTIC); Australian Research Council under the Discovery Early Career Researcher Award (DECRA) Project(grant numbers:DE210100651); Research Council of Finland under 6G Flagship(grant numbers:346208); Infotech Oulu; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10330565","Open radio access network;intelligent resource management;traffic steering;reinforcement learning;resource sharing","Optimization;Computer architecture;Resource management;Delays;6G mobile communication;Radio access networks;Microprocessors","","12","","49","IEEE","28 Nov 2023","","","IEEE","IEEE Journals"
"Low-Cost Green Computing-as-a-Service Testbed for SMEs: Leveraging AI and 6G for Enhanced Productivity","M. N. Patwary; S. Khan; S. J. Nawaz","Faculty of Science and Engineering, University of Wolverhampton, Wolverhampton, UK; School of Computing and Mathematical Sciences, University of Greenwich, London, UK; Department of Electrical & Computer Engineering, COMSATS University Islamabad, Islamabad, Pakistan","2024 IEEE International Conferences on Internet of Things (iThings) and IEEE Green Computing & Communications (GreenCom) and IEEE Cyber, Physical & Social Computing (CPSCom) and IEEE Smart Data (SmartData) and IEEE Congress on Cybermatics","31 Oct 2024","2024","","","400","407","The exponential growth in computing devices and the emergence of high-computing-dependent applications have led to a significant increase in energy demand. In response, this paper proposes the development of a novel green computing testbed aimed at addressing energy efficiency and sustainability in computing infrastructure. The testbed integrates highly energy-efficient computing infrastructure, a virtual machine-driven on-demand computing ecosystem, and Green AI model development as a service. The state-of-the-art 5G/6G infrastructure and services, such as ultra-low-latency communications, are investigated and identified as suitable for connecting the zero clients (with minimal capabilities) to remote computing and other facilities. Through a comprehensive measurement campaign, the testbed’s energy efficiency and sustainability have been evaluated. This research presents a pioneering effort towards achieving sustainability in computing to support Small and Medium-sized Enterprises (SMEs) to enhance productivity with AI, with reduced cost, energy, and minimizing e-waste.","2836-3701","979-8-3503-5163-7","10.1109/iThings-GreenCom-CPSCom-SmartData-Cybermatics62450.2024.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10731769","6G;AI;computing-as-a-Service;green computing;testbed","Productivity;6G mobile communication;Social computing;Costs;Green products;Graphics processing units;Green computing;Sustainable development;Artificial intelligence;Low latency communication","","","","22","IEEE","31 Oct 2024","","","IEEE","IEEE Conferences"
"AI-Driven Integration of Sensing and Communication in the 6G Era","X. Liu; H. Zhang; K. Sun; K. Long; G. K. Karagiannidis","Beijing Engineering and Technology Research Center for Convergence Networks and Ubiquitous Services, University of Science and Technology Beijing, Beijing, China; Beijing Engineering and Technology Research Center for Convergence Networks and Ubiquitous Services, University of Science and Technology Beijing, Beijing, China; College of Electronic Information Engineering, Inner Mongolia University, Hohhot, China; Beijing Engineering and Technology Research Center for Convergence Networks and Ubiquitous Services, University of Science and Technology Beijing, Beijing, China; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",IEEE Network,"30 May 2024","2024","38","3","210","217","Attributing to the rapid growth of AI, the integration of sensing and communication (ISAC) networks has embraced AI in the upcoming new-style mobile communication networks. A FedFog network architecture for ISAC networks is proposed in this article, which consists of the terminal perception layer, the edge base station processing layer, and the cloud data layer. In the context of multiple base stations (BSs), the handover between BSs and user equipment is worthy to be studied. Referring to the concept of coordinated multiples BSs, we design a handover procedures in the ISAC networks. Meanwhile, a federated reinforcement learning scheme of user control is designed. However, due to new unlicensed spectrum bands such as millimeter wave band and Terahertz band, the hybrid beamforming can reduce the expenses of hardware. A learning-based interference management utilizing the hybrid beamforming is designed. Meanwhile, we consider self-interference and mutual interference cancellation with deep neural networks. Simulation results show the performance of AI-driven ISAC networks in terms of mobility and interference management, and further prove that services are boosted for 6G networks.","1558-156X","","10.1109/MNET.2023.3326064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10291004","","Sensors;Handover;6G mobile communication;Network architecture;Federated learning;Base stations;Array signal processing;Artificial intelligence;Communication systems","","1","","15","IEEE","23 Oct 2023","","","IEEE","IEEE Magazines"
"Joint Optimization Algorithm of Training Delay and Energy Efficiency for Wireless Large-Scale Distributed Machine Learning Combined With Blockchain for 6G Networks","X. Zhang; X. Zhu","College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",IEEE Internet of Things Journal,"24 Sep 2024","2024","11","19","31602","31618","In 6G, the communication cost of large-scale distributed machine learning (DML) will be much higher than the computing cost, which will become a bottleneck restricting the development of DML. To solve this problem, a wireless large-scale DML architecture combined with blockchain (WLDMLB) for 6G networks is proposed, where the distributed nodes involved in DML are divided into shards and a layered adaptive cascaded architecture is used in each shard to reduce the communication overhead. To reduce the system energy, improve training efficiency and achieve on-demand networking, a joint optimization model of the number of shards, network topology, and allocation of computing resources is established to ensure that the model can run efficiently on different devices. Then, a closed-form expression of one-round training delay and energy is derived. The optimal number of shards, the optimal network topology and the optimal computing resource allocation are further analysed. In addition, a main-shards blockchain architecture with the directed acyclic graph (DAG) and practical Byzantine fault tolerance (PBFT) consensus is proposed to ensure the trusted sharing of model and ensure system scalability. Simulation results show that the algorithm can greatly reduce the communication overhead, one round-training delay and energy of DML.","2327-4662","","10.1109/JIOT.2024.3418463","Natural Science Foundation of China(grant numbers:92367102); Key Research and Development Plan of Jiangsu Province(grant numbers:BE2021013-3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10570346","6G;blockchain;directed acyclic graph (DAG);distributed machine learning (DML);practical Byzantine fault tolerance (PBFT);wireless largescale DML architecture combined with blockchain (WLDMLB)","Training;Blockchains;Computational modeling;6G mobile communication;Delays;Servers;Network topology","","","","30","IEEE","24 Jun 2024","","","IEEE","IEEE Journals"
"Advancing Mobility Enhanced Edge Intelligence for 6G Networks","M. K. Vanteru","Department of ECE, Balaji Institute of Technology and Science, Warangal, Telangana",2024 IEEE International Conference on Big Data & Machine Learning (ICBDML),"2 Jul 2024","2024","","","44","49","Edge intelligence emerges as a novel paradigm facilitating real-time training and inference at the wireless edge, empowering critical applications. This necessitates the dense deployment of base stations (BSs) and edge servers (ESs), leading to significant deployment and operational expenses, particularly in energy consumption. Presenting a groundbreaking framework, Mobility-Enhanced Edge Intelligence (MEET), leverages the sensing, communication, computing, and self-powering capabilities of intelligent connected vehicles to optimize 6G networks for intelligence and sustainability. Operators can integrate infrastructural vehicles as mobile BSs or ESs, strategically scheduling them to align with communication and computation traffic fluctuations. Additionally, idle compute resources of opportunistic vehicles are harnessed for edge training and inference, utilizing mobility to augment edge intelligence through increased compute resources, communication opportunities, and diverse data. This innovative approach efficiently distributes deployment and operational costs across a multitude of vehicles, ensuring cost-effective and sustainable realization of edge intelligence. Moreover, these vehicles can be powered by renewable energy, mitigating carbon emissions, or charged during off-peak hours for flexibility in electricity consumption.","","979-8-3503-7410-0","10.1109/ICBDML60909.2024.10577395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10577395","Mobility-Enhanced Edge Intelligence;6G Networks;Edge Servers;Base Stations;Sustainable Deployment;Energy Consumption;Edge Training;Opportunistic Vehicles;Renewable Energy;Green Communication","Training;6G mobile communication;Base stations;Wireless sensor networks;Wireless networks;Sensors;Telecommunication computing","","","","17","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"Energy-Efficient Communication Protocols for 6G Wireless Sensor Network","K. L. Ranganayagi; S. P. Kumar; D. Lingaraja; T. Aravind; S. Ramya; G. D. Ram","Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India; Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India; Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India; Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India; Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India; Department of Electronics and Communication Engineering, Saveetha Engineering College, Chennai, India",2024 2nd International Conference on Networking and Communications (ICNWC),"28 May 2024","2024","","","1","6","As wireless communication evolves towards 6G, energy-efficient methods are essential for wireless sensor networks (WSNs). The research discusses the limitations of existing systems, which frequently lack optimization for 6G technologies. Inefficiencies in these systems include suboptimal energy consumption, higher latency, and reduced reliability. In response, a novel communication protocol suited for 6G-enabled WSNs is proposed in the study. The system integrates adaptive duty cycling, context-aware routing, and machine learning, considerably boosting energy efficiency, lowering latency, and increasing overall reliability. The simulation results obtained from NS-3 indicate the superiority of proposed protocol. The average energy consumption is reduced from 173 to 108 units/joule, the average latency is reduced from 37 to 21.7 milliseconds, and the average reliability is increased from 85% to 90.3%. The results highlight the feasibility of the proposed system for practical application, providing a promising solution for energy-efficient communication in the 6G era.","","979-8-3503-6526-9","10.1109/ICNWC60771.2024.10537356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10537356","Energy-Efficient Communication;6G;Wireless Sensor Networks;Communication Protocols;Machine Learning;Network Performance Optimization","6G mobile communication;Wireless communication;Wireless sensor networks;Energy consumption;Protocols;Simulation;Energy efficiency","","","","18","IEEE","28 May 2024","","","IEEE","IEEE Conferences"
"Proximal Policy Optimization for RIS-Assisted Full Duplex 6G-V2X Communications","P. Saikia; S. Pala; K. Singh; S. K. Singh; W. -J. Huang","Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Institute of Communications Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",IEEE Transactions on Intelligent Vehicles,"25 Sep 2024","2024","9","7","5134","5149","In this work, we consider a novel reconfigurable intelligent surface (RIS)-assisted full-duplex (FD) sixth generation (6G)-vehicle-to-everything (V2X) communication network having a FD base station (BS) simultaneously communicating with an uplink (UL) and a downlink (DL) mobile vehicles with the aid of two RISs, one for each link. We provide an analytical framework to investigate the performance of this network and, consequently, formulate an optimization problem to jointly optimize the phase shift matrices at both the RISs that maximize the achievable sum-rate. Thereafter, due to the non-convex nature of the problem, we propose a low complexity proximal policy optimization (PPO)-based deep reinforcement learning (DRL) algorithm that solves the problem in continuous action spaces by reducing the overall training overhead and provides optimum values of phase-shift matrix at each RIS. Further, we extend the analysis considering multiple transmit and receive antennas at the BS that simultaneously serves multiple UL and DL vehicles. We present exhaustive simulations-based graphical results to validate the effectiveness and accuracy of the proposed algorithm compared to deep deterministic policy gradient (DDPG) and successive refinement (SR)-based solutions. Accordingly, we demonstrate the dominance of the considered FD system over its half-duplex (HD) counterpart. We also discuss the impact of the number of elements at each RIS, each vehicle's velocity and their distance from the RIS and the BS on the performance of the respective links. Moreover, we also highlight the impact of imperfect self-interference cancellation and discuss the trade-off between the UL and DL performances due to this imperfection.","2379-8904","","10.1109/TIV.2023.3275632","Qualcomm; Taiwan University Research Collaboration Project; National Science and Technology Council(grant numbers:NSTC 111-3114-E-110-001,NSTC-111-2221-E-110-029-MY2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10123981","Full duplex (FD);reconfigurable intelligent surface (RIS);self interference (SI);6G-vehicle-to-everything (V2X);deep reinforcement learning (DRL)","Optimization;6G mobile communication;Wireless communication;Training;Resource management;Interference cancellation;Uplink","","23","","50","IEEE","12 May 2023","","","IEEE","IEEE Journals"
"Traffic Control in 6G-Mobile Internet of Things Using Recurrent Neural Networks and Fuzzy Logic","S. S. Sefati; A. M. Nor; O. Fratu; S. Halunga","Telecommunications Department, National University for Science and Technology POLITEHNICA Bucharest, Bucharest, Romania; Telecommunications Department, National University for Science and Technology POLITEHNICA Bucharest, Bucharest, Romania; Telecommunications Department, National University for Science and Technology POLITEHNICA Bucharest, Bucharest, Romania; Telecommunications Department, National University for Science and Technology POLITEHNICA Bucharest, Bucharest, Romania",2024 10th International Conference on Smart Computing and Communication (ICSCC),"1 Oct 2024","2024","","","519","523","The Mobile Internet of Things (MIoT) refers to a network of interconnected, internet-enabled devices that can communicate and share data together through mobile and wireless networks. This paper presents a novel framework for congestion management in MIoT networks by integrating Long Short-Term Memory (LSTM) networks with fuzzy logic to enhance predictive and adaptive decision-making capabilities for 6G networks. With the proliferation of MIoT devices, network congestion is becoming increasingly problematic, necessitating advanced solutions to maintain efficient data flow and network stability. The approach begins with systematic data collection, capturing essential traffic metrics. This data undergoes to a preprocessing step to facilitate Long Short-Term Memory (LSTM) analysis, focusing on normalization and time-series structuring. The LSTM models are trained to accurately predict traffic patterns, employing strategies such as regularization and dropout to prevent overfitting and enhance model reliability. Subsequently, a fuzzy logic system interprets these predictions, applying a set of linguistic rules to refine the forecasts further. This methodology enables dynamic, proactive management of network congestion, and improves data transmission efficiency and network resource optimization.","","979-8-3503-6310-4","10.1109/ICSCC62041.2024.10690801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10690801","Congestion Management;LSTM;Fuzzy Logic;Network Traffic Management;Mobile Internet of Things","Fuzzy logic;6G mobile communication;Wireless networks;Traffic control;Predictive models;Stability analysis;Internet of Things;Reliability;Long short term memory;Optimization","","","","13","IEEE","1 Oct 2024","","","IEEE","IEEE Conferences"
"6G on the Horizon:Technologies, Requirements, Trends, and Potential Techniques","N. A. M. Yunus; Z. M. Hanapi; S. Kamarudin","Dept. of Communication Technology and Network, Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, Selangor, Malaysia; Dept. of Communication Technology and Network, Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, Selangor, Malaysia; Dept. of Communication Technology and Network, Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, Selangor, Malaysia","2024 International Conference on Electrical, Computer and Energy Technologies (ICECET","8 Oct 2024","2024","","","1","6","The advance of sixth generation (6G) wireless communication technology represents a paradigm shift in the field of telecommunications, promising unprecedented levels of connectivity, speed, and reliability. This review delves into the fundamental requirements driving the development of $6\mathrm{G}$, highlighting the need for ultra-reliable and low latency. By examining cutting-edge technologies such as terahertz communication, massive Multiple-Input Multiple-Output (MIMO), and Artificial Intelligence (AI) driven network optimization, this paper identifies key trends shaping the future of wireless communication networks. Moreover, it explores potential innovations including holographic communication, self-organizing networks, and quantum communication that have the potential to redefine the capabilities of $6\mathrm{G}$ networks and unlock new opportunities for connectivity and collaboration.","","979-8-3503-9591-4","10.1109/ICECET61485.2024.10698610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10698610","6G technologies;requirements;trends;potential techniques","6G mobile communication;Industries;Technological innovation;Computer network reliability;UHF antennas;Market research;Telecommunication network reliability;Low latency communication;Artificial intelligence;Quantum communication","","","","29","IEEE","8 Oct 2024","","","IEEE","IEEE Conferences"
"Self-supervised Contrastive Learning for 6G UM-MIMO THz Communications: Improving Robustness Under Imperfect CSI","R. U. Murshed; M. S. Ullah; M. Saquib; M. Z. Win","Department of Electrical and Computer Engineering, The University of Texas, Dallas, Texas, USA; Department of Electrical and Computer Engineering, University of Delaware, Delaware, USA; Department of Electrical and Computer Engineering, The University of Texas, Dallas, Texas, USA; Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Massachusetts, USA",2024 IEEE International Conference on Communications Workshops (ICC Workshops),"12 Aug 2024","2024","","","220","226","This paper investigates the potential of contrastive learning in 6G ultra-massive multiple-input multiple-output (UM-MIMO) communication systems, specifically focusing on hybrid beamforming under imperfect channel state information (CSI) conditions at THz. UM-MIMO systems are promising for future 6G wireless communication networks due to their high spectral efficiency and capacity. The accuracy of CSI significantly influences the performance of UM-MIMO systems. However, acquiring perfect CSI is challenging due to various practical constraints such as channel estimation errors, feedback delays, and hardware imperfections. To address this issue, we propose a novel self-supervised contrastive learning-based approach for hybrid beamforming, which is robust against imperfect CSI. We demonstrate the power of contrastive learning to tackle the challenges posed by imperfect CSI and show that our proposed method results in improved system performance in terms of achievable rate compared to traditional methods.","2694-2941","979-8-3503-0405-3","10.1109/ICCWorkshops59551.2024.10615313","National Science Foundation(grant numbers:CNS-2148251); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615313","Contrastive Learning;Hybrid Beamforming;Imperfect CSI;NYUSIM;Rain Fade;THz;UM-MIMO;6G","6G mobile communication;Wireless communication;Array signal processing;Heuristic algorithms;Conferences;System performance;Contrastive learning","","1","","20","IEEE","12 Aug 2024","","","IEEE","IEEE Conferences"
"Next-Generation 6G Networks: Deploying Cybertwin Technology for Enhanced Healthcare Solutions","A. Kaliwo; C. Nyirenda","Department of Computer Science, University of the Western Cape, Cape Town, South Africa; Department of Computer Science, University of the Western Cape, Cape Town, South Africa","2024 International Conference on Electrical, Computer and Energy Technologies (ICECET","8 Oct 2024","2024","","","1","6","This paper explores the integration of Cybertwin technology within 6G networks to revolutionize healthcare delivery. It aims to enhance real-time monitoring, decision-making, and resource management through the Service-based Hierarchical Framework for Cybertwins in sixth-generation networks. The paper addresses the deployment challenges and proposes system theory as a comprehensive framework for designing complex interactions among healthcare-assigned Cybertwins. The article highlights the role of Cybertwin technology in advancing healthcare solutions, promising improved patient care and operational efficiency. It examines the current network setups and the potential of 6G infrastructure, discussing network topology optimization, theoretical modelling, and future directions. The paper underlines the transformative impact of combining 6G and Cybertwin technologies on healthcare, from high-definition telemedicine to large-scale patient monitoring. The paper further acknowledges the implementation challenges, such as technical complexity, security, and interoperability.","","979-8-3503-9591-4","10.1109/ICECET61485.2024.10698054","University of the Western Cape; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10698054","6G;Cybertwin;healthcare;service-based;hierarchical","6G mobile communication;Patient monitoring;Network topology;Telemedicine;Medical services;Real-time systems;Resource management;Optimization;Next generation networking;Interoperability","","","","19","IEEE","8 Oct 2024","","","IEEE","IEEE Conferences"
